scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Codariocalyx microphyllus,Ğ¡Ò¶Èıµã½ğ,NA,NA,NA,NA,NA,Fabaceae,WD
Codonopsis lanceolata,ÑòÈé,9,10,9,10,NA,Campanulaceae,CB
Codonopsis pilosula,µ³²Î,9,11,9,11,NA,Campanulaceae,CB
Colocasia esculentum var. antiquorum,Ò°Óó,NA,NA,NA,NA,NA,Araceae,CB
Colocasia gigantea,´óÒ°Óó,NA,NA,9,9,NA,Araceae,CB
Comanthosphace japonica,ÌìÈË²İ,8,9,10,11,Comanthosphace,Lamiaceae,CB
Comanthosphace ningpoensis,ÃàËëËÕ,8,9,10,11,NA,Lamiaceae,CB
Comanthosphace ningpoensis var. stellipiloides,ÃàËëËÕÈŞÃ«±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,CB
Commelina benghalensis,·¹°ü²İ,NA,NA,NA,NA,NA,Commelinaceae,CB
Commelina communis,Ñ¼õÅ²İ,7,9,NA,NA,NA,Commelinaceae,CB
Conandron ramondioides,¿àÜÄÌ¦,7,8,8,10,Conandron,Gesneriaceae,CB
Conyza bonariensis,ÏãË¿²İ,5,8,5,8,NA,Asteraceae,CB
Conyza canadensis,Ğ¡Åî²İ,5,10,5,10,NA,Asteraceae,CB
Conyza sumatrensis,ËÕÃÅ°×¾Æ²İ,5,11,5,11,NA,Asteraceae,CB
Coptis chinensis,»ÆÁ¬,3,4,4,5,NA,Ranunculaceae,CB
Coptis chinensis var. brevisepala,¶Ìİà»ÆÁ¬,2,3,4,6,NA,Ranunculaceae,CB
Coptosapelta diffusa,Á÷ËÕ×Ó,6,7,8,11,Coptosapelta,Rubiaceae,WD
Corchoropsis crenata,ÌïÂé,NA,NA,9,11,NA,Tiliaceae,CB
Corchorus aestuans,ÌğÂé,7,8,9,10,NA,Tiliaceae,CB
Cornus alba,ºìÈğÄ¾,6,7,8,10,NA,Cornaceae,WD
Cornus capitata,Í·×´ËÄÕÕ»¨,5,6,9,10,Cornus,Cornaceae,WD
Cornus chinensis,´¨¶õÉ½ÜïİÇ,4,4,9,9,NA,Cornaceae,WD
Cornus elliptica,¼âÒ¶ËÄÕÕ»¨,6,7,10,11,NA,Cornaceae,WD
Cornus hongkongensis,Ïã¸ÛËÄÕÕ»¨,6,7,10,10,Cornus,Cornaceae,WD
Cornus hongkongensis subsp. elegans,ĞãÀöËÄÕÕ»¨,6,6,11,11,NA,Cornaceae,WD
Cornus kousa subsp. chinensis,ËÄÕÕ»¨,5,7,9,10,NA,Cornaceae,WD
Cornus macrophylla,—…Ä¾,6,6,8,9,NA,Cornaceae,WD
Cornus multinervosa,¶àÂöËÄÕÕ»¨,5,6,10,11,Cornus,Cornaceae,WD
Cornus officinalis,É½ÜïİÇ,3,4,9,10,NA,Cornaceae,WD
Cornus walteri,Ã«—…,5,6,9,10,Cornus,Cornaceae,WD
Cornus wilsoniana,¹âÆ¤—…Ä¾,5,5,10,11,Cornus,Cornaceae,WD
Coronopus didymus,³ôÜù,4,4,5,5,NA,Brassicaceae,CB
Corydalis balansae,±±Ô½×ÏİÀ,4,6,5,7,NA,Papaveraceae,CB
Corydalis decumbens,ÏÄÌìÎŞ,3,4,5,5,NA,Papaveraceae,CB
Corydalis edulis,×ÏİÀ,3,4,4,5,NA,Papaveraceae,CB
Corydalis heterocarpa,Òì¹û»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis humosa,ÍÁÔªºú,4,5,4,5,NA,Papaveraceae,CB
Corydalis incisa,¿ÌÒ¶×ÏİÀ,3,4,4,5,NA,Papaveraceae,CB
Corydalis ophiocarpa,Éß¹û»ÆİÀ,5,8,5,8,NA,Papaveraceae,CB
Corydalis pallida,»ÆİÀ,3,4,4,6,NA,Papaveraceae,CB
Corydalis pallida var. sparsimamma,°¼×Ó»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis racemosa,Ğ¡»¨»ÆİÀ,3,4,4,5,NA,Papaveraceae,CB
Corydalis raddeana,Ğ¡»Æ×ÏİÀ,6,10,6,10,Corydalis,Papaveraceae,CB
Corydalis repens,È«Ò¶ÑÓºúË÷,4,5,4,5,NA,Papaveraceae,CB
Corydalis saxicola,Ê¯Éú»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis sheareri,µØ½õÃç,3,4,4,6,NA,Papaveraceae,CB
Corydalis speciosa,Öé¹û»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis wilsonii,´¨¶õ»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis yanhusuo,ÑÓºúË÷,3,4,4,5,NA,Papaveraceae,CB
Corylopsis glandulifera,ÏÙÀ¯°ê»¨,4,4,5,8,NA,Hamamelidaceae,WD
Corylopsis glaucescens,Å­½­À¯°ê»¨,4,6,6,8,NA,Hamamelidaceae,WD
Corylopsis platypetala,À«À¯°ê»¨,4,7,7,9,NA,Hamamelidaceae,WD
Corylopsis sinensis,À¯°ê»¨,4,5,6,8,NA,Hamamelidaceae,WD
Corylopsis sinensis var. calvescens,ÍºÀ¯°ê»¨,4,7,7,9,NA,Hamamelidaceae,WD
Corylopsis veitchiana,ºìÒ©À¯°ê»¨,4,6,6,8,NA,Hamamelidaceae,WD
Corylus heterophylla,é»,5,7,7,8,NA,Betulaceae,WD
Corylus heterophylla var. sutchuenensis,´¨é»,NA,NA,NA,NA,NA,Betulaceae,WD
Cosmos bipinnata,ÇïÓ¢,6,8,6,8,NA,Asteraceae,CB
Cotinus coggygria,»ÆèÓ,4,5,7,9,NA,Anacardiaceae,WD
Cotinus coggygria var. pubescens,Ã«»ÆèÓ(±äÖÖ),5,5,NA,NA,NA,Anacardiaceae,WD
Cotoneaster divaricatus,É¢Éú–Õ×Ó,4,6,9,10,NA,Rosaceae,WD
Cotoneaster horizontalis,Æ½Ö¦–Õ×Ó,5,6,9,10,NA,Rosaceae,WD
Cotoneaster silvestrii,»ªÖĞ–Õ×Ó,6,6,9,9,Cotoneaster,Rosaceae,WD
Crataegus cuneata,Ò°É½é«,5,6,9,11,Crataegus,Rosaceae,WD
Crataegus hupehensis,ºş±±É½é«,5,6,8,9,NA,Rosaceae,WD
Crataegus pinnatifida,É½é«,5,6,9,10,NA,Rosaceae,WD
Crataegus pinnatifida var. major,É½Àïºì,NA,NA,NA,NA,NA,Rosaceae,WD
Crataegus wilsonii,ÉÙÃ«É½é«,5,5,8,9,Crataegus,Rosaceae,WD
Cremastra appendiculata,¶Å¾éÀ¼,5,6,9,12,Cremastra,Orchidaceae,CB
Crepidiastrum lanceolatum,¼Ù»¹Ñô²Î,9,11,9,11,NA,Asteraceae,CB
Croomia japonica,»Æ¾«Ò¶¹³ÎÇ,4,7,7,9,NA,Stemonaceae,CB
Crotalaria albida,ÏìÁå¶¹,9,10,10,11,Crotalaria,Fabaceae,CB
Crotalaria chinensis,ÖĞ¹úÖíÊº¶¹,8,9,9,11,Crotalaria,Fabaceae,CB
Crotalaria ferruginea,¼ÙµØÀ¼,7,8,9,10,NA,Fabaceae,CB
Crotalaria sessiliflora,Ò°°ÙºÏ,9,10,9,12,NA,Fabaceae,CB
Crotalaria spectabilis,´óÍĞÒ¶ÖíÊº¶¹,8,10,8,10,NA,Fabaceae,CB
Croton tiglium,°Í¶¹,6,7,8,10,NA,Euphorbiaceae,WD
Cryptocarya chingii,Ó²¿Ç¹ğ,6,10,9,3,Cryptocarya,Lauraceae,WD
Curculigo orchioides,ÏÉÃ©,4,9,4,9,Curculigo,Amaryllidaceae,CB
Curcuma aromatica,Óô½ğ,4,6,NA,NA,NA,Zingiberaceae,CB
Curcuma wenyujin,ÎÂÓô½ğ,4,5,NA,NA,NA,Zingiberaceae,CB
Cuscuta australis,ÄÏ·½İËË¿×Ó,8,10,8,10,NA,Convolvulaceae,CB
Cuscuta chinensis,İËË¿×Ó,7,10,7,10,NA,Convolvulaceae,CB
Cuscuta japonica,½ğµÆÌÙ,8,10,8,10,Cuscuta,Convolvulaceae,CB
Cyanotis arachnoidea,ÖëË¿Ã«À¶¶ú²İ,6,9,10,10,NA,Commelinaceae,CB
Cyathula officinalis,´¨Å£Ï¥,6,7,8,9,NA,Amaranthaceae,CB
Cyclea hypoglauca,·ÛÒ¶ÂÖ»·ÌÙ,NA,NA,NA,NA,NA,Menispermaceae,WD
Cyclea racemosa,ÂÖ»·ÌÙ,4,5,8,8,Cyclea,Menispermaceae,CB
Cyclobalanopsis delavayi,»ÆÃ«Çà¸Ô,4,5,´ÎÄê9,´ÎÄê10,NA,Fagaceae,WD
Cyclobalanopsis gilva,³àÆ¤Çà¸Ô,5,5,10,10,NA,Fagaceae,WD
Cyclobalanopsis glauca,Çà¸Ô,4,5,9,10,NA,Fagaceae,WD
Cyclobalanopsis gracilis,Ï¸Ò¶Çà¸Ô,4,6,10,10,NA,Fagaceae,WD
Cyclobalanopsis hefleriana,Ã«Ö¦Çà¸Ô,NA,NA,NA,NA,NA,Fagaceae,WD
Cyclobalanopsis jenseniana,´óÒ¶Çà¸Ô,4,6,´ÎÄê10,´ÎÄê11,NA,Fagaceae,WD
Cyclobalanopsis multinervis,¶àÂöÇà¸Ô,NA,NA,´ÎÄê10,´ÎÄê11,NA,Fagaceae,WD
Cyclobalanopsis oxyodon,ÂüÇà¸Ô,5,6,9,10,NA,Fagaceae,WD
Cyclobalanopsis sessilifolia,ÔÆÉ½Çà¸Ô,4,5,10,11,NA,Fagaceae,WD
Cyclobalanopsis stewardiana,ºÖÒ¶Çà¸Ô,4,5,9,10,NA,Fagaceae,WD
Cyclocarya paliurus,ÇàÇ®Áø,5,6,9,9,Cyclocarya,Juglandaceae,WD
Cyclocodon lancifolius,³¤Ò¶ÂÖÖÓ²İ,7,11,7,11,Cyclocodon,Campanulaceae,CB
Cymbidium ensifolium,½¨À¼,7,10,7,10,NA,Orchidaceae,CB
Cymbidium faberi,Ş¥À¼,4,5,NA,NA,NA,Orchidaceae,CB
Cymbidium floribundum,¶à»¨À¼,4,5,7,8,NA,Orchidaceae,CB
Cymbidium goeringii,´ºÀ¼,1,3,NA,NA,NA,Orchidaceae,CB
Cymbidium kanran,º®À¼,10,11,NA,NA,Cymbidium,Orchidaceae,CB
Cymbidium lancifolium,ÍÃ¶úÀ¼,5,8,10,12,Cymbidium,Orchidaceae,CB
Cymbopogon goeringii,éÙ²İ,8,11,8,11,Cymbopogon,Poaceae,CB
Cymbopogon tortilis,Å¤ÇÊÏãÃ©,8,11,8,11,NA,Poaceae,CB
Cynanchum amplexicaule,ºÏÕÆÏû,3,8,9,11,Cynanchum,Asclepiadaceae,CB
Cynanchum auriculatum,Å£Æ¤Ïû,6,8,9,11,Cynanchum,Asclepiadaceae,CB
Cynanchum chekiangense,Âû¼ô²İ,5,6,7,9,Cynanchum,Asclepiadaceae,CB
Cynanchum chinense,¶ìÈŞÌÙ,7,8,8,10,Cynanchum,Asclepiadaceae,CB
Cynanchum glaucescens,°×Ç°,6,8,8,10,Cynanchum,Asclepiadaceae,WD
Cynanchum inamoenum,ÖñÁéÏû,5,7,7,10,Cynanchum,Asclepiadaceae,CB
Cynanchum mooreanum,Ã«°×Ç°,6,7,8,10,Cynanchum,Asclepiadaceae,CB
Cynanchum paniculatum,Ğì³¤Çä,7,9,9,11,NA,Asclepiadaceae,CB
Cynanchum stauntonii,ÁøÒ¶°×Ç°,5,8,9,10,Cynanchum,Asclepiadaceae,WD
Cynanchum taihangense,Ì«ĞĞ°×Ç°,6,6,NA,NA,Cynanchum,Asclepiadaceae,CB
Cynanchum versicolor,±äÉ«°×Ç°,5,7,7,9,Cynanchum,Asclepiadaceae,WD
Cynanchum wilfordii,¸ôÉ½Ïû,5,9,7,10,Cynanchum,Asclepiadaceae,CB
Cynodon dactylon,¹·ÑÀ¸ù,5,10,5,10,Cynodon,Poaceae,CB
Cynodon dactylon var. biflorus,Ë«»¨¹·ÑÀ¸ù,5,10,5,10,NA,Poaceae,CB
Cynoglossum furcatum,ÁğÁ§²İ,5,10,5,10,NA,Boraginaceae,CB
Cynoglossum lanceolatum,Ğ¡»¨ÁğÁ§²İ,6,8,6,8,Cynoglossum,Boraginaceae,CB
Cyperus amuricus,°¢ÄÂ¶ûÉ¯²İ,7,9,7,9,NA,Cyperaceae,CB
Cyperus compressus,±âËëÉ¯²İ,6,10,6,10,NA,Cyperaceae,CB
Cyperus cuspidatus,³¤¼âÉ¯²İ,6,9,6,9,NA,Cyperaceae,CB
Cyperus difformis,ÒìĞÍÉ¯²İ,7,10,7,10,Cyperus,Cyperaceae,CB
Cyperus exaltatus var. megalanthus,³¤Ëë¸ß¸ÑÉ¯²İ,9,11,9,11,NA,Cyperaceae,CB
Cyperus haspan,ÆèÅÏÉ¯²İ,7,10,7,10,NA,Cyperaceae,CB
Cyperus iria,ËéÃ×É¯²İ,6,10,6,10,Cyperus,Cyperaceae,CB
Cyperus malaccensis,ÜüÜ¶,6,10,6,10,NA,Cyperaceae,CB
Cyperus malaccensis subsp. monophyllus,¶ÌÒ¶ÜüÜ¶,6,11,6,11,NA,Cyperaceae,CB
Cyperus michelianus,ĞıÁÛÉ¯²İ,5,10,5,10,Cyperus,Cyperaceae,CB
Cyperus nipponicus,°×ÁÛÉ¯²İ,7,9,7,9,Cyperus,Cyperaceae,CB
Cyperus orthostachyus,ÈıÂÖ²İ,8,10,8,10,Cyperus,Cyperaceae,CB
Cyperus pilosus,Ã«ÖáÉ¯²İ,8,10,8,10,NA,Cyperaceae,CB
Cyperus rotundus,Ïã¸½×Ó,5,10,5,10,Cyperus,Cyperaceae,CB
Cyperus tenuiculmis,ËÄ¶ ËëÉ¯²İ,6,10,6,10,NA,Cyperaceae,CB
Cyperus tenuispica,Õ­ËëÉ¯²İ,8,9,8,9,Cyperus,Cyperaceae,CB
Cypripedium japonicum,ÉÈÂöè¼À¼,4,5,7,8,Cypripedium,Orchidaceae,CB
Cyrtosia septentrionalis,ÑªºìÈâ¹ûÀ¼,5,7,9,9,Cyrtosia,Orchidaceae,CB
Dactylis glomerata,Ñ¼Ã©,5,8,5,8,NA,Poaceae,CB
Dalbergia assamica,ÑíÇà,4,4,NA,NA,NA,Fabaceae,WD
Dalbergia balansae,ÄÏÁë»ÆÌ´,6,6,10,11,Dalbergia,Fabaceae,WD
Dalbergia dyeriana,´ó½ğ¸ÕÌÙ,5,6,7,8,Dalbergia,Fabaceae,WD
Dalbergia hancei,ÌÙ»ÆÌ´,3,4,7,8,Dalbergia,Fabaceae,WD
Dalbergia hupeana,»ÆÌ´,5,6,8,9,NA,Fabaceae,WD
Dalbergia millettii,Ïã¸Û»ÆÌ´,6,7,8,9,Dalbergia,Fabaceae,WD
Dalbergia mimosoides,Ïó±ÇÌÙ,4,5,6,8,Dalbergia,Fabaceae,WD
Dalbergia odorifera,½µÏã,4,5,10,11,NA,Fabaceae,WD
Damnacanthus angustifolius,Ì¨Íå»¢´Ì,3,4,12,12,Damnacanthus,Rubiaceae,WD
Damnacanthus giganteus,¶Ì´Ì»¢´Ì,NA,NA,NA,NA,NA,Rubiaceae,WD
Damnacanthus indicus,»¢´Ì,3,5,11,1,Damnacanthus,Rubiaceae,WD
Damnacanthus macrophyllus,ÕãÍî»¢´Ì,3,5,12,2,Damnacanthus,Rubiaceae,WD
Damnacanthus major,´óÂÑÒ¶»¢´Ì,4,4,12,2,NA,Rubiaceae,WD
Daphne genkwa,Ü¾»¨,3,4,6,7,Daphne,Thymelaeaceae,WD
Daphne grueningiana,µ¹ÂÑÒ¶ÈğÏã,3,4,6,7,Daphne,Thymelaeaceae,WD
Daphne kiusiana var. atrocaulis,Ã«ÈğÏã,11,2,4,5,NA,Thymelaeaceae,WD
Daphne odora,ÈğÏã,3,4,8,9,NA,Thymelaeaceae,WD
Daphniphyllum macropodum,½»ÈÃÄ¾,4,5,9,10,Daphniphyllum,Daphniphyllaceae,WD
Daphniphyllum oldhami,»¢Æ¤éª,3,5,8,11,Daphniphyllum,Daphniphyllaceae,WD
Datura stramonium,ÂüÍÓÂŞ,6,8,7,11,NA,Solanaceae,CB
Decaisnea insignis,Ã¨¶ùÊº,4,6,7,8,Decaisnea,Lardizabalaceae,WD
Deinostema violacea,ÔóŞ¬½·,NA,NA,NA,NA,NA,Scrophulariaceae,CB
Delphinium anthriscifolium,»¹ÁÁ²İ,3,6,6,8,NA,Ranunculaceae,CB
Dendrobium officinale,ÌúÆ¤Ê¯õú,3,6,NA,NA,NA,Orchidaceae,CB
Dendropanax chevalieri,´ó¹ûÊ÷²Î,8,9,10,12,NA,Araliaceae,WD
Dendropanax dentigerus,Ê÷²Î,NA,NA,NA,NA,NA,Araliaceae,WD
Derris fordii,ÖĞÄÏÓãÌÙ,8,8,10,11,Derris,Fabaceae,WD
Derris marginata,±ß¼ÔÓãÌÙ,4,5,11,1,NA,Fabaceae,WD
Descurainia sophia,²¥Äïİï,5,6,7,8,NA,Brassicaceae,CB
Desmodium heterocarpon,¼ÙµØ¶¹,7,9,9,9,Desmodium,Fabaceae,WD
Desmodium heterocarpon var. strigosum,²ÚÃ«¼ÙµØ¶¹,7,10,10,11,NA,Fabaceae,WD
Desmodium multiflorum,¶öÂì»È,7,8,9,10,Desmodium,Fabaceae,WD
Desmodium triflorum,Èıµã½ğ,6,10,6,10,Desmodium,Fabaceae,CB
Deutzia faberi,Õã½­äÑÊè,4,6,6,8,Deutzia,Saxifragaceae,WD
Deutzia glauca,»ÆÉ½äÑÊè,5,6,6,10,NA,Saxifragaceae,WD
Deutzia glauca var. decalvata,°ßİàäÑÊè,6,7,NA,NA,NA,Saxifragaceae,WD
Deutzia ningpoensis,Äş²¨äÑÊè,5,7,6,9,Deutzia,Saxifragaceae,WD
Deutzia schneideriana,³¤½­äÑÊè,5,6,7,8,Deutzia,Saxifragaceae,WD
Deyeuxia effusiflora,ÊèËëÒ°ÇàÃ©,7,10,7,10,NA,Poaceae,CB
Deyeuxia hakonensis,Ïä¸ùÒ°ÇàÃ©,7,9,7,9,NA,Poaceae,CB
Deyeuxia pyramidalis,Ò°ÇàÃ©,6,10,6,10,NA,Poaceae,CB
Dianella ensifolia,É½¹Ü,3,8,3,8,Dianella,Liliaceae,CB
Dianthus barbatus var. asiaticus,Í·Ê¯Öñ,5,10,5,10,NA,Caryophyllaceae,CB
Dianthus chinensis,Ê¯Öñ,5,7,8,9,NA,Caryophyllaceae,CB
Dianthus longicalyx,³¤İàöÄÂó,6,8,8,9,Dianthus,Caryophyllaceae,CB
Dianthus superbus,öÄÂó,5,6,6,7,NA,Caryophyllaceae,CB
Dichocarpum dalzielii,Ş§Ò¶ÈË×Ö¹û,4,5,5,6,Dichocarpum,Ranunculaceae,CB
Dichocarpum sutchuenense,ÈË×Ö¹û,4,5,5,6,Dichocarpum,Ranunculaceae,CB
Dichondra micrantha,ÂíÌã½ğ,NA,NA,NA,NA,NA,Convolvulaceae,CB
Dichroa febrifuga,³£É½,6,7,8,10,Dichroa,Saxifragaceae,WD
Dichrocephala auriculata,ÓãÑÛ²İ,1,12,1,12,Dichrocephala,Asteraceae,CB
Dicliptera chinensis,¹·¸Î²Ë,9,1,11,2,NA,Acanthaceae,CB
Didymocarpus cortusifolius,ÎÂÖİ³¤İôÜÄÌ¦,5,6,6,8,NA,Gesneriaceae,CB
Didymocarpus heucherifolius,Ãö¸Ó³¤İôÜÄÌ¦,5,6,7,11,Didymocarpus,Gesneriaceae,CB
Didymocarpus salviiflorus,µüÁÑ³¤İôÜÄÌ¦,4,5,5,7,NA,Gesneriaceae,CB
Digitaria ciliaris,ÏËÃ«ÂíÌÆ,6,10,6,10,Digitaria,Poaceae,CB
Digitaria ciliaris var. chrysoblephara,Ã«ÂíÌÆ,6,10,6,10,NA,Poaceae,CB
Digitaria ischaemum,Ö¹ÑªÂíÌÆ,7,11,7,11,Digitaria,Poaceae,CB
Digitaria mollicoma,ÈŞÂíÌÆ,NA,NA,10,10,NA,Poaceae,CB
Digitaria radicosa,ºìÎ²ôá,6,10,6,10,NA,Poaceae,CB
Digitaria violascens,×ÏÂíÌÆ,7,11,7,11,Digitaria,Poaceae,CB
Dimeria ornithopoda,Ó„Ã©,6,9,6,9,Dimeria,Poaceae,CB
Dinetus racemosus,·É¶êÌÙ,NA,NA,NA,NA,NA,Convolvulaceae,WD
Dioscorea bulbifera,»Æ¶À,7,9,8,10,Dioscorea,Dioscoreaceae,CB
Dioscorea cirrhosa,Êíİ¹,5,7,8,10,Dioscorea,Dioscoreaceae,CB
Dioscorea collettii,²æÈïÊíİ÷,5,7,7,9,Dioscorea,Dioscoreaceae,CB
Dioscorea collettii var. hypoglauca,·Û±±Êíİ÷,5,8,6,10,NA,Dioscoreaceae,CB
Dioscorea fordii,É½Êí,10,1,12,1,NA,Dioscoreaceae,CB
Dioscorea futschauensis,¸£ÖİÊíİ÷,6,7,7,10,Dioscorea,Dioscoreaceae,CB
Dioscorea glabra,¹âÒ¶Êíİ÷,10,12,11,1,NA,Dioscoreaceae,CB
Dioscorea gracillima,ÏËÏ¸Êíİ÷,5,8,6,10,NA,Dioscoreaceae,CB
Dioscorea japonica,ÈÕ±¾Êíİ÷,6,9,7,10,Dioscorea,Dioscoreaceae,CB
Dioscorea japonica var. pilifera,Ã«ÌÙÈÕ±¾Êíİ÷,8,9,NA,NA,NA,Dioscoreaceae,CB
Dioscorea kamoonensis,Ã«ÓóÍ·Êíİ÷,7,9,9,11,Dioscorea,Dioscoreaceae,CB
Dioscorea nipponica,´©ÁúÊíİ÷,5,7,7,9,Dioscorea,Dioscoreaceae,CB
Dioscorea panthaica,»ÆÉ½Ò©,5,7,7,9,Dioscorea,Dioscoreaceae,CB
Dioscorea pentaphylla,ÎåÒ¶Êíİ÷,7,9,9,11,NA,Dioscoreaceae,CB
Dioscorea persimilis,ºÖ°úÊíİ÷,8,12,9,1,NA,Dioscoreaceae,CB
Dioscorea polystachya,Êíİ÷,6,9,7,11,NA,Dioscoreaceae,CB
Dioscorea spongiosa,ÃàİÉËZ,6,8,8,10,NA,Dioscoreaceae,CB
Dioscorea tenuipes,Ï¸±úÊíİ÷,6,7,7,9,NA,Dioscoreaceae,CB
Dioscorea tokoro,É½İÉËZ,6,8,8,10,Dioscorea,Dioscoreaceae,CB
Diospyros cathayensis,ÎÚÊÁ,4,4,7,8,NA,Ebenaceae,WD
Diospyros japonica,É½ÊÁ,4,5,9,10,NA,Ebenaceae,WD
Diospyros kaki,ÊÁ,4,5,8,10,NA,Ebenaceae,WD
Diospyros kaki var. silvestris,Ò°ÊÁ,NA,NA,NA,NA,NA,Ebenaceae,WD
Diospyros lotus,¾ıÇ¨×Ó,5,6,10,11,NA,Ebenaceae,WD
Diospyros morrisiana,ÂŞ¸¡ÊÁ,5,6,11,11,Diospyros,Ebenaceae,WD
Diospyros oldhamii,ºìÊÁ,NA,NA,10,10,NA,Ebenaceae,WD
Diospyros oleifera,ÓÍÊÁ,5,5,10,11,NA,Ebenaceae,WD
Diospyros rhombifolia,ÀÏÑ»ÊÁ,4,5,8,10,NA,Ebenaceae,WD
Diospyros tsangii,ÑÓÆ½ÊÁ,5,5,9,10,Diospyros,Ebenaceae,WD
Diplacrum caricinum,ÁÑÓ±Ã©,8,10,8,10,Diplacrum,Cyperaceae,CB
Diploclisia affinis,³Ó¹³·ç,4,5,7,9,Diploclisia,Menispermaceae,WD
Diplospora dubia,¹·¹Ç²ñ,4,8,5,2,Diplospora,Rubiaceae,WD
Dipsacus japonicus,ÈÕ±¾Ğø¶Ï,8,9,9,10,NA,Dipsacaceae,CB
Disanthus cercidifolius,Ë«»¨Ä¾,10,12,NA,NA,NA,Hamamelidaceae,WD
Disanthus cercidifolius subsp. longipes,³¤±úË«»¨Ä¾,10,12,NA,NA,NA,Hamamelidaceae,WD
Discocleidion ulmifolium,µ¤Âé¸Ë,4,6,8,10,NA,Euphorbiaceae,WD
Disporopsis pernyi,ÉîÁÑÖñ¸ùÆß,4,5,11,12,Disporopsis,Liliaceae,CB
Disporum cantoniense,ÍòÊÙÖñ,5,7,8,10,Disporum,Liliaceae,CB
Disporum sessile,±¦îì²İ,4,5,7,10,Disporum,Liliaceae,CB
Disporum uniflorum,ÉÙ»¨ÍòÊÙÖñ,3,6,6,11,NA,Liliaceae,CB
Distylium buxifolium,Ğ¡Ò¶ÎÃÄ¸Ê÷,11,2,NA,NA,NA,Hamamelidaceae,WD
Distylium chungii,ÃöÔÁÎÃÄ¸Ê÷,NA,NA,8,8,NA,Hamamelidaceae,WD
Distylium gracile,Ì¨ÍåÎÃÄ¸Ê÷,10,11,NA,NA,NA,Hamamelidaceae,WD
Distylium myricoides,ÑîÃ·ÎÃÄ¸Ê÷,4,6,6,8,NA,Hamamelidaceae,WD
Distylium racemosum,ÎÃÄ¸Ê÷,3,4,7,9,NA,Hamamelidaceae,WD
Doellingeria marchandii,¶Ì¹Ú¶«·ç²Ë,8,10,8,10,NA,Asteraceae,CB
Doellingeria scabra,¶«·ç²Ë,6,10,8,10,Doellingeria,Asteraceae,CB
Draba nemorosa,İãÜÂ,3,4,5,6,NA,Brassicaceae,CB
Drosera peltata,Ã©¸à²Ë,4,7,6,9,NA,Droseraceae,CB
Drosera rotundifolia,Ô²Ò¶Ã©¸à²Ë,6,9,9,12,NA,Droseraceae,CB
Drosera spathulata,³×Ò¶Ã©¸à²Ë,6,6,3,9,Drosera,Droseraceae,CB
Duchesnea chrysantha,Öå¹ûÉßİ®,4,7,4,7,Duchesnea,Rosaceae,CB
Duchesnea indica,Éßİ®,4,5,5,6,Duchesnea,Rosaceae,CB
Dumasia truncata,É½ºÚ¶¹,8,9,10,11,Dumasia,Fabaceae,CB
Dunbaria villosa,Ò°±â¶¹,8,9,9,11,NA,Fabaceae,CB
Dysophylla stellata,Ë®»¢Î²,1,12,1,12,NA,Lamiaceae,CB
Dysophylla yatabeana,Ë®À¯Öò,9,11,NA,NA,NA,Lamiaceae,CB
Dysosma pleiantha,Áù½ÇÁ«,3,6,7,9,Dysosma,Berberidaceae,CB
Dysosma versipellis,°Ë½ÇÁ«,5,7,7,9,Dysosma,Berberidaceae,CB
Echinochloa caudata,³¤Ã¢°Ş,6,11,6,11,NA,Poaceae,CB
Echinochloa colona,¹âÍ·°Ş,6,11,6,11,NA,Poaceae,CB
Echinochloa crusgalli var. mitis,ÎŞÃ¢°Ş,NA,NA,NA,NA,NA,Poaceae,CB
Echinochloa crusgalli var. praticola,Ï¸Ò¶ºµ°Ş,NA,NA,NA,NA,NA,Poaceae,CB
Echinochloa crusgalli var. zelayensis,Î÷À´°Ş,NA,NA,NA,NA,NA,Poaceae,CB
Echinochloa oryzoides,Ë®Ìï°Ş,7,10,7,10,Echinochloa,Poaceae,CB
Echinops grijsii,»ª¶«À¶´ÌÍ·,7,10,7,10,Echinops,Asteraceae,CB
Eclipta prostrata,÷¯³¦,6,10,6,10,Eclipta,Asteraceae,CB
Edgeworthia chrysantha,½áÏã,3,4,8,9,NA,Thymelaeaceae,WD
Ehretia acuminata,ºñ¿ÇÊ÷,NA,NA,NA,NA,NA,Boraginaceae,WD
Elaeagnus argyi,ÙÜÉ½ÑòÄÌ×Ó,10,10,´ÎÄê4,´ÎÄê4,Elaeagnus,Elaeagnaceae,WD
Elaeagnus courtoisii,Ã«Ä¾°ëÏÄ,2,3,4,5,NA,Elaeagnaceae,WD
Elaeagnus difficilis,°Í¶«ºúÍÇ×Ó,11,3,´ÎÄê4,´ÎÄê5,Elaeagnus,Elaeagnaceae,WD
Elaeagnus glabra,ÂûºúÍÇ×Ó,9,11,´ÎÄê4,´ÎÄê5,NA,Elaeagnaceae,WD
