scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Codonopsis clematidea,ĞÂ½®µ³²Î,7,10,7,10,Codonopsis,Campanulaceae,CB
Codonopsis pilosula,µ³²Î,7,9,7,9,NA,Campanulaceae,CB
Coeloglossum viride,°¼ÉàÀ¼,6,7,NA,NA,NA,Orchidaceae,CB
Colpodium altaicum,ÈáÃ«Ğ¡ÑØ¹µ²İ,6,7,NA,NA,NA,Poaceae,CB
Colpodium humilie,°«Ğ¡ÑØ¹µ²İ,NA,NA,NA,NA,NA,Poaceae,CB
Colpodium leucolepis,¸ßÉ½Ğ¡ÑØ¹µ²İ,NA,NA,NA,NA,NA,Poaceae,CB
Comarum salesovianum,Î÷±±ÕÓÎ¯Áê²Ë,6,8,8,10,Comarum,Rosaceae,CB
Comastoma falcatum,Á­İàºíÃ«»¨,7,9,7,9,Comastoma,Gentianaceae,CB
Comastoma tenellum,ÈáÈõºíÃ«»¨,6,6,6,6,Comastoma,Gentianaceae,CB
Conioselinum vaginatum,ÇÊÉ½Üº,7,8,8,9,NA,Apiaceae,CB
Conringia planisiliqua,Ïß¹û½æ,5,6,5,6,Conringia,Brassicaceae,CB
Consolida rugulosa,Í¹Âö·ÉÑà²İ,4,5,NA,NA,Consolida,Ranunculaceae,CB
Convolvulus ammannii,Òø»ÒĞı»¨,NA,NA,NA,NA,NA,Convolvulaceae,CB
Convolvulus fruticosus,¹àÄ¾Ğı»¨,4,7,7,7,Convolvulus,Convolvulaceae,WD
Convolvulus gortschakovii,Ó¥×¦²ñ,5,6,NA,NA,Convolvulus,Convolvulaceae,WD
Convolvulus lineatus,ÏßÒ¶Ğı»¨,4,8,7,8,Convolvulus,Convolvulaceae,CB
Convolvulus tragacanthoides,´ÌĞı»¨,5,7,NA,NA,Convolvulus,Convolvulaceae,WD
Conyza canadensis,Ğ¡Åî²İ,5,9,NA,NA,NA,Asteraceae,CB
Corallorhiza trifida,Éºº÷À¼,6,6,7,7,Corallorhiza,Orchidaceae,CB
Corispermum declinatum,Éş³æÊµ,6,9,6,9,Corispermum,Chenopodiaceae,CB
Corispermum dutreuilii,´Öà¹³æÊµ,7,8,7,8,NA,Chenopodiaceae,CB
Corispermum heptapotamicum,ÖĞÑÇ³æÊµ,7,9,7,9,Corispermum,Chenopodiaceae,CB
Corispermum lehmannianum,µ¹ÅûÕëÒ¶³æÊµ,5,7,5,7,Corispermum,Chenopodiaceae,CB
Corispermum mongolicum,ÃÉ¹Å³æÊµ,7,9,7,9,Corispermum,Chenopodiaceae,CB
Corispermum orientale,¶«·½³æÊµ,7,9,7,9,Corispermum,Chenopodiaceae,CB
Corispermum pamiricum var. pilocarpum,Ã«¹ûÅÁÃ×¶û³æÊµ,NA,NA,NA,NA,NA,Chenopodiaceae,CB
Corispermum tylocarpum,Ã«¹ûÉş³æÊµ,NA,NA,NA,NA,NA,Chenopodiaceae,CB
Cortusa matthioli,¼Ù±¨´º,5,7,7,8,Cortusa,Primulaceae,CB
Corydalis adiantifolia,ÌúÏßŞ§Ò¶»ÆİÀ,6,7,7,8,NA,Papaveraceae,CB
Corydalis bibracteolata,¹£°ú»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis capnoides,ÕæİÀ,6,8,6,8,Corydalis,Papaveraceae,CB
Corydalis fedtschenkoana,ÌìÉ½ÄÒ¹û×ÏİÀ,7,8,NA,NA,NA,Papaveraceae,CB
Corydalis glaucescens,ĞÂ½®Ôªºú,4,5,NA,NA,NA,Papaveraceae,CB
Corydalis gortschakovii,ĞÂ½®»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis hendersonii,Äá²´¶û»ÆİÀ,7,7,NA,NA,NA,Papaveraceae,CB
Corydalis inconspicua,Ğ¡Öê×ÏİÀ,6,7,6,7,Corydalis,Papaveraceae,CB
Corydalis kaschgarica,¿¦Ê²»ÆİÀ,6,7,NA,NA,NA,Papaveraceae,CB
Corydalis ledebouriana,Êí¸ùÑÓºúË÷,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis mira,½®İÀ,6,8,6,8,Corydalis,Papaveraceae,CB
Corydalis mucronifera,¼âÍ»»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis nobilis,°¢É½»ÆİÀ,5,5,6,6,NA,Papaveraceae,CB
Corydalis paniculigera,ÅÁÃ×¶û»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis schanginii,³¤¾àÔªºú,4,5,NA,NA,NA,Papaveraceae,CB
Corydalis semenovii,ÌìÉ½»ÆİÀ,6,7,7,8,NA,Papaveraceae,CB
Corydalis sewerzowii,´ó°úÑÓºúË÷,6,7,7,8,NA,Papaveraceae,CB
Corydalis stricta,Ö±¾¥»ÆİÀ,5,6,NA,NA,NA,Papaveraceae,CB
Cotoneaster divaricatus,É¢Éú–Õ×Ó,4,6,9,10,NA,Rosaceae,WD
Cotoneaster integerrimus,È«Ôµ–Õ×Ó,5,6,8,9,Cotoneaster,Rosaceae,WD
Cotoneaster melanocarpus,ºÚ¹û–Õ×Ó,5,6,8,9,Cotoneaster,Rosaceae,WD
Cotoneaster multiflorus,Ë®–Õ×Ó,5,6,8,9,NA,Rosaceae,WD
Cotoneaster multiflorus var. calocarpus,´ó¹ûË®–Õ×Ó,NA,NA,NA,NA,NA,Rosaceae,WD
Cotoneaster oliganthus,ÉÙ»¨–Õ×Ó,5,6,6,8,NA,Rosaceae,WD
Cotoneaster soongoricus,×¼¸Á¶û–Õ×Ó,5,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster submultiflorus,Ã«Ò¶Ë®–Õ×Ó,5,6,9,9,Cotoneaster,Rosaceae,WD
Cotoneaster uniflorus,µ¥»¨–Õ×Ó,5,6,8,9,NA,Rosaceae,WD
Cousinia affinis,´ÌÍ·¾Õ,7,9,7,9,Cousinia,Asteraceae,CB
Cousinia alata,Òí¾¥´ÌÍ·¾Õ,6,8,6,8,Cousinia,Asteraceae,CB
Cousinia caespitosa,´ÔÉú´ÌÍ·¾Õ,7,9,7,9,NA,Asteraceae,CB
Cousinia dissecta,ÉîÁÑ´ÌÍ·¾Õ,5,8,5,8,Cousinia,Asteraceae,CB
Cousinia lasiophylla,Ë¿Ã«´ÌÍ·¾Õ,7,9,7,9,NA,Asteraceae,CB
Cousinia leiocephala,¹â°ú´ÌÍ·¾Õ,6,8,6,8,Cousinia,Asteraceae,CB
Cousinia platylepis,¿í°ú´ÌÍ·¾Õ,6,8,6,8,Cousinia,Asteraceae,CB
Cousinia polycephala,¶à»¨´ÌÍ·¾Õ,7,8,7,8,Cousinia,Asteraceae,CB
Cousinia sclerolepis,Ó²°ú´ÌÍ·¾Õ,7,7,7,7,Cousinia,Asteraceae,CB
Crambe kotschyana,Á½½ÚÜù,5,7,5,7,NA,Brassicaceae,CB
Craniospermum mongolicum,Â­¹û²İ,6,6,NA,NA,NA,Boraginaceae,CB
Craniospermum subfloccosum,¾íÃ«Â­¹û²İ,5,7,NA,NA,NA,Boraginaceae,CB
Crataegus altaica,°¢¶ûÌ©É½é«,5,6,8,9,Crataegus,Rosaceae,WD
Crataegus pinnatifida,É½é«,5,6,8,9,NA,Rosaceae,WD
Crataegus remotilobata,ÁÑÒ¶É½é«,5,6,7,8,Crataegus,Rosaceae,WD
Crataegus sanguinea,ÁÉÄşÉ½é«,5,6,7,8,Crataegus,Rosaceae,WD
Cremanthodium nanum,Ğ¡´¹Í·¾Õ,7,8,7,8,Cremanthodium,Asteraceae,CB
Crepis flexuosa,Íä¾¥»¹Ñô²Î,6,10,6,10,Crepis,Asteraceae,CB
Crepis integrifolia,È«Ò¶»¹Ñô²Î,NA,NA,NA,NA,NA,Asteraceae,CB
Crepis karelinii,ÎÚÇ¡»¹Ñô²Î,NA,NA,NA,NA,Crepis,Asteraceae,CB
Crepis multicaulis,¶à¾¥»¹Ñô²Î,6,7,NA,NA,NA,Asteraceae,CB
Crepis nana,°«Ğ¡»¹Ñô²Î,7,8,NA,NA,Crepis,Asteraceae,CB
Crepis oreades,É½µØ»¹Ñô²Î,6,7,NA,NA,Crepis,Asteraceae,CB
Crepis pseudonaniformis,³¤°ú»¹Ñô²Î,NA,NA,NA,NA,NA,Asteraceae,CB
Crepis shawuanensis,É³Íå»¹Ñô²Î,NA,NA,NA,NA,NA,Asteraceae,CB
Crepis sibirica,Î÷²®ÀûÑÇ»¹Ñô²Î,5,9,5,9,Crepis,Asteraceae,CB
Crocus alatavicus,°×·¬ºì»¨,4,6,6,9,NA,Iridaceae,CB
Crucihimalaya mollissima,ÈáÃ«ĞëÃÖ½æ,6,8,7,8,NA,Brassicaceae,CB
Crupina vulgaris,°ëÃ«¾Õ,7,7,7,7,Crupina,Asteraceae,CB
Crypsis aculeata,Òş»¨²İ,5,9,5,9,Crypsis,Poaceae,CB
Crypsis schoenoides,İş×´Òş»¨²İ,6,9,6,9,NA,Poaceae,CB
Cryptospora falcata,Òş×Ó½æ,7,7,5,7,NA,Brassicaceae,CB
Cuscuta europaea,Å·ÖŞİËË¿×Ó,NA,NA,NA,NA,NA,Convolvulaceae,CB
Cuscuta monogyna,µ¥ÖùİËË¿×Ó,NA,NA,NA,NA,NA,Convolvulaceae,CB
Cynanchum acutum subsp. sibiricum,êªÒ¶¶ìÈŞÌÙ,5,8,6,10,NA,Asclepiadaceae,CB
Cynanchum kaschgaricum,°¢¿ËËÕÅ£Æ¤Ïû,NA,NA,NA,NA,NA,Asclepiadaceae,CB
Cynanchum thesioides,µØÉÒ¹Ï,5,8,8,10,Cynanchum,Asclepiadaceae,WD
Cynodon dactylon,¹·ÑÀ¸ù,6,9,6,9,Cynodon,Poaceae,CB
Cynoglossum divaricatum,´ó¹ûÁğÁ§²İ,6,7,8,8,Cynoglossum,Boraginaceae,CB
Cynoglossum macrocalycinum,´óİàÁğÁ§²İ,NA,NA,NA,NA,NA,Boraginaceae,CB
Cynoglossum viridiflorum,ÂÌ»¨ÁğÁ§²İ,5,6,7,8,Cynoglossum,Boraginaceae,CB
Cynomorium songaricum,ËøÑô,5,7,NA,NA,NA,Cynomoriaceae,CB
Cyperus fuscus,ºÖËëÉ¯²İ,6,8,6,8,Cyperus,Cyperaceae,CB
Cyperus fuscus f. virescens,±±É¯²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Cyperus michelianus,ĞıÁÛÉ¯²İ,6,9,6,9,Cyperus,Cyperaceae,CB
Dactylis glomerata,Ñ¼Ã©,5,9,5,9,NA,Poaceae,CB
Daphne altaica,°¢¶ûÌ©ÈğÏã,5,6,7,9,Daphne,Thymelaeaceae,WD
Daphne giraldii,»ÆÈğÏã,6,6,7,8,Daphne,Thymelaeaceae,WD
Daucus carota var. sativa,ºúÂŞ²·,NA,NA,NA,NA,NA,Apiaceae,CB
Delphinium aemulans,Ëş³Ç´äÈ¸»¨,7,8,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium aktoense,°¢¿ËÌÕ´äÈ¸»¨,8,8,NA,NA,NA,Ranunculaceae,CB
Delphinium biternatum,Èı³ö´äÈ¸»¨,7,8,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium cheilanthum,´½»¨´äÈ¸»¨,7,8,NA,NA,NA,Ranunculaceae,CB
Delphinium eglandulosum,ÎŞÏÙ´äÈ¸»¨,7,8,NA,NA,NA,Ranunculaceae,CB
Delphinium elatum,¸ß´äÈ¸»¨,7,8,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium elatum var. sericeum,¾îÃ«´äÈ¸»¨,7,8,NA,NA,NA,Ranunculaceae,CB
Delphinium iliense,ÒÁÀç´äÈ¸»¨,7,8,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium kaschgaricum,¿¦Ê²´äÈ¸»¨,7,8,NA,NA,NA,Ranunculaceae,CB
Delphinium kunlunshanicum,À¥ÂØ´äÈ¸»¨,7,8,NA,NA,NA,Ranunculaceae,CB
Delphinium lacostei,ÅÁÃ×¶û´äÈ¸»¨,9,9,NA,NA,NA,Ranunculaceae,CB
Delphinium mollifolium,ĞÂÔ´´äÈ¸»¨,6,7,NA,NA,NA,Ranunculaceae,CB
Delphinium naviculare,´¬°ú´äÈ¸»¨,8,8,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium naviculare var. lasiocarpum,Ã«¹û´¬°ú´äÈ¸»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Delphinium nordhagenii,µşÁÑ´äÈ¸»¨,7,7,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium pseudocyananthum,¼ÙÉîÀ¶´äÈ¸»¨,7,7,NA,NA,NA,Ranunculaceae,CB
Delphinium shawurense,ÈøÎÚ¶û´äÈ¸»¨,7,8,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium shawurense var. albiflorum,°×»¨ÈøÎÚ¶û´äÈ¸»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Delphinium shawurense var. pseudoaemulans,Ã«¾¥ÈøÎÚ¶û´äÈ¸»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Delphinium sinoelatum,ĞÂ½®¸ß´äÈ¸»¨,7,8,NA,NA,NA,Ranunculaceae,CB
Delphinium taxkorganense,ËşÊ²¿â¶û¸É´äÈ¸»¨,8,8,NA,NA,NA,Ranunculaceae,CB
Delphinium tianshanicum,ÌìÉ½´äÈ¸»¨,7,9,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium wangii,ĞãÀö´äÈ¸»¨,7,8,NA,NA,NA,Ranunculaceae,CB
Delphinium wentsaii,ÎÄ²É´äÈ¸»¨,8,8,NA,NA,NA,Ranunculaceae,CB
Delphinium winklerianum,ÎÂÈª´äÈ¸»¨,7,8,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium wuqiaense,ÎÚÇ¡´äÈ¸»¨,7,8,NA,NA,NA,Ranunculaceae,CB
Delphinium yechengense,Ò¶³Ç´äÈ¸»¨,7,8,NA,NA,NA,Ranunculaceae,CB
Delphinium zhangii,¾µï®´äÈ¸»¨,8,8,NA,NA,NA,Ranunculaceae,CB
Deschampsia cespitosa,·¢²İ,7,9,7,9,Deschampsia,Poaceae,CB
Deschampsia cespitosa subsp. orientalis,Ğ¡Ëë·¢²İ,NA,NA,NA,NA,NA,Poaceae,CB
Deschampsia cespitosa subsp. pamirica,ÅÁÃ×¶û·¢²İ,6,8,NA,NA,NA,Poaceae,CB
Deschampsia koelerioides,Ëë·¢²İ,7,8,7,8,NA,Poaceae,CB
Descurainia sophia,²¥Äïİï,4,5,NA,NA,NA,Brassicaceae,CB
Desideria flabellata,³¤Ã«ÉÈÒ¶½æ,7,8,7,9,Desideria,Brassicaceae,CB
Desideria himalayensis,ĞëÃÖÉÈÒ¶½æ,6,8,7,10,Desideria,Brassicaceae,CB
Desideria linearis,Ïß¹ûÉÈÒ¶½æ,6,8,NA,NA,NA,Brassicaceae,CB
Desideria mirabilis,ÉÈÒ¶½æ,7,8,8,9,NA,Brassicaceae,CB
Deyeuxia anthoxanthoides,¶ÌÃ«Ò°ÇàÃ©,6,7,6,7,NA,Poaceae,CB
Deyeuxia holciformis,Çà²ØÒ°ÇàÃ©,8,9,8,9,NA,Poaceae,CB
Deyeuxia korotkyi,ĞË°²Ò°ÇàÃ©,8,8,NA,NA,NA,Poaceae,CB
Deyeuxia lapponica,Å·Ò°ÇàÃ©,7,8,7,8,NA,Poaceae,CB
Deyeuxia macilenta,ÊİÒ°ÇàÃ©,6,8,NA,NA,NA,Poaceae,CB
Deyeuxia neglecta,Ğ¡»¨Ò°ÇàÃ©,7,8,7,8,NA,Poaceae,CB
Deyeuxia purpurea,´óÒ¶ÕÂ,7,9,NA,NA,NA,Poaceae,CB
Deyeuxia pyramidalis,Ò°ÇàÃ©,6,10,6,10,NA,Poaceae,CB
Deyeuxia tianschanica,ÌìÉ½Ò°ÇàÃ©,7,9,NA,NA,NA,Poaceae,CB
Deyeuxia tibetica var. przevalskyi,°«Ò°ÇàÃ©,NA,NA,NA,NA,NA,Poaceae,CB
Dianthus acicularis,ÕëÒ¶Ê¯Öñ,6,8,6,8,Dianthus,Caryophyllaceae,CB
Dianthus chinensis,Ê¯Öñ,6,9,7,10,NA,Caryophyllaceae,CB
Dianthus elatus,¸ßÊ¯Öñ,8,8,8,8,Dianthus,Caryophyllaceae,CB
Dianthus hoeltzeri,´ó°úÊ¯Öñ,6,8,NA,NA,Dianthus,Caryophyllaceae,CB
Dianthus kuschakewiczii,³¤İàÊ¯Öñ,6,8,NA,NA,Dianthus,Caryophyllaceae,CB
Dianthus orientalis,ÀZÁÑÊ¯Öñ,6,7,NA,NA,NA,Caryophyllaceae,CB
Dianthus ramosissimus,¶à·ÖÖ¦Ê¯Öñ,9,9,9,9,Dianthus,Caryophyllaceae,CB
Dianthus semenovii,ÏÁÒ¶Ê¯Öñ,NA,NA,NA,NA,NA,Caryophyllaceae,CB
Dianthus soongoricus,×¼¸Á¶ûÊ¯Öñ,6,8,6,8,NA,Caryophyllaceae,CB
Dianthus superbus,öÄÂó,7,9,8,9,NA,Caryophyllaceae,CB
Dianthus turkestanicus,Ï¸¾¥Ê¯Öñ,7,8,9,9,Dianthus,Caryophyllaceae,CB
Diarthron linifolium,²İÈğÏã,5,7,6,8,Diarthron,Thymelaeaceae,CB
Diarthron vesiculosum,ÄÒ¹Ü²İÈğÏã,6,7,8,8,NA,Thymelaeaceae,CB
Dictamnus dasycarpus,°×ÏÊ,5,5,8,9,NA,Rutaceae,CB
Digitaria ciliaris,ÏËÃ«ÂíÌÆ,5,10,5,10,Digitaria,Poaceae,CB
Digitaria ischaemum,Ö¹ÑªÂíÌÆ,6,9,6,9,Digitaria,Poaceae,CB
Digitaria stewartiana,À¥ÂØÂíÌÆ,7,9,7,9,NA,Poaceae,CB
Digitaria violascens,×ÏÂíÌÆ,7,11,7,11,Digitaria,Poaceae,CB
Dilophia ebracteata,ÎŞ°úË«¼¹Üù,6,9,8,10,NA,Brassicaceae,CB
Dilophia salsa,ÑÎÔóË«¼¹Üù,6,9,6,9,Dilophia,Brassicaceae,CB
Dipsacus azureus,ÌìÀ¶Ğø¶Ï,8,9,8,9,NA,Dipsacaceae,CB
Diptychocarpus strictus,Òì¹û½æ,4,5,5,6,Diptychocarpus,Brassicaceae,CB
Dontostemon dentatus,»¨Æì¸Ë,5,7,7,8,Dontostemon,Brassicaceae,CB
Dontostemon elegans,Å¤¹û»¨Æì¸Ë,5,7,6,9,Dontostemon,Brassicaceae,CB
Dontostemon glandulosus,ÏÙ»¨Æì¸Ë,6,8,6,8,Dontostemon,Brassicaceae,CB
Dontostemon pinnatifidus,ÓğÁÑ»¨Æì¸Ë,6,8,6,8,Dontostemon,Brassicaceae,CB
Dontostemon senilis,°×»¨»¨Æì¸Ë,5,9,5,9,Dontostemon,Brassicaceae,CB
Doronicum altaicum,°¢¶ûÌ©¶àÀÆ¾Õ,6,8,NA,NA,Doronicum,Asteraceae,CB
Doronicum turkestanicum,ÖĞÑÇ¶àÀÆ¾Õ,6,8,NA,NA,Doronicum,Asteraceae,CB
Draba altaica,°¢¶ûÌ©İãÜÂ,6,7,NA,NA,Draba,Brassicaceae,CB
Draba eriopoda,Ã«İãÜÂ,6,9,6,9,Draba,Brassicaceae,CB
Draba glomerata,Çò¹ûİãÜÂ,5,6,NA,NA,Draba,Brassicaceae,CB
Draba hirta,Ó²Ã«İãÜÂ,6,8,NA,NA,NA,Brassicaceae,CB
Draba huetii,ÖĞÑÇİãÜÂ,3,6,3,6,NA,Brassicaceae,CB
Draba korshinskyi,¿ÆÊÏİãÜÂ,6,7,7,8,NA,Brassicaceae,CB
Draba ladyginii,°úĞòİãÜÂ,6,6,NA,NA,Draba,Brassicaceae,CB
Draba lanceolata,×¶¹ûİãÜÂ,6,7,NA,NA,NA,Brassicaceae,CB
Draba lasiophylla,Ã«Ò¶İãÜÂ,7,8,7,8,Draba,Brassicaceae,CB
Draba melanopus,ÌìÉ½İãÜÂ,6,8,6,8,NA,Brassicaceae,CB
Draba mongolica,ÃÉ¹ÅİãÜÂ,6,7,NA,NA,Draba,Brassicaceae,CB
Draba nemorosa,İãÜÂ,5,6,6,7,NA,Brassicaceae,CB
Draba nemorosa f. latifolia,¿íÒ¶İãÜÂ±äĞÍ,NA,NA,NA,NA,NA,Brassicaceae,CB
Draba oreades,Ï²É½İãÜÂ,6,8,NA,NA,Draba,Brassicaceae,CB
Draba parviflora,Ğ¡»¨İãÜÂ,6,8,6,8,Draba,Brassicaceae,CB
Draba setosa,¸ÕÃ«İãÜÂ,6,7,NA,NA,Draba,Brassicaceae,CB
Draba sibirica,Î÷²®ÀûÑÇİãÜÂ,5,7,5,7,NA,Brassicaceae,CB
Draba stenocarpa,ÏÁ¹ûİãÜÂ,6,7,NA,NA,NA,Brassicaceae,CB
Draba subamplexicaulis,°ë±§¾¥İãÜÂ,6,7,6,7,Draba,Brassicaceae,CB
Draba tibetica,Î÷²ØİãÜÂ,6,7,NA,NA,Draba,Brassicaceae,CB
Draba turczaninowii,ÍÀÊÏİãÜÂ,5,8,5,8,NA,Brassicaceae,CB
Draba winterbottomii,ÃŞÃ«İãÜÂ,7,8,7,8,Draba,Brassicaceae,CB
Dracocephalum bipinnatum,ÓğÒ¶Ö¦×Ó»¨,6,7,8,8,Dracocephalum,Lamiaceae,CB
Dracocephalum grandiflorum,´ó»¨Ã«½¨²İ,6,7,NA,NA,Dracocephalum,Lamiaceae,CB
Dracocephalum heterophyllum,°×»¨Ö¦×Ó»¨,6,7,8,9,Dracocephalum,Lamiaceae,CB
Dracocephalum hoboksarensis,ºÍ²¼¿ËÈû¶ûÇàÀ¼,6,7,NA,NA,NA,Lamiaceae,CB
Dracocephalum imberbe,ÎŞ÷ÚÃ«½¨²İ,7,7,8,9,Dracocephalum,Lamiaceae,CB
Dracocephalum integrifolium,È«ÔµÒ¶ÇàÀ¼,7,8,9,9,Dracocephalum,Lamiaceae,CB
Dracocephalum moldavica,ÏãÇàÀ¼,6,7,8,9,NA,Lamiaceae,CB
Dracocephalum nodulosum,¶à½ÚÇàÀ¼,6,7,8,8,Dracocephalum,Lamiaceae,CB
Dracocephalum nutans,´¹»¨ÇàÀ¼,7,8,9,9,Dracocephalum,Lamiaceae,CB
Dracocephalum origanoides,ÆÌµØÇàÀ¼,6,7,8,9,NA,Lamiaceae,CB
Dracocephalum palmatoides,ÕÆÒ¶ÇàÀ¼,7,7,NA,NA,Dracocephalum,Lamiaceae,CB
Dracocephalum paulsenii,¿í³İÇàÀ¼,6,7,8,9,Dracocephalum,Lamiaceae,CB
Dracocephalum peregrinum,´Ì³İÖ¦×Ó»¨,6,7,8,8,Dracocephalum,Lamiaceae,CB
Dracocephalum ruyschiana,ÇàÀ¼,6,7,8,8,Dracocephalum,Lamiaceae,CB
Dracocephalum stamineum,³¤ÈïÇàÀ¼,NA,NA,NA,NA,NA,Lamiaceae,CB
Dracocephalum tanguticum,¸ÊÇàÇàÀ¼,6,9,NA,NA,NA,Lamiaceae,CB
Dracocephalum truncatum,½ØİàÃ«½¨²İ,7,7,NA,NA,Dracocephalum,Lamiaceae,CB
Dryas octopetala var. asiatica,¶«ÑÇÏÉÅ®Ä¾,NA,NA,NA,NA,NA,Rosaceae,WD
Dysphania botrys,ÏãŞ¼,7,8,8,9,Dysphania,Chenopodiaceae,CB
Echinochloa caudata,³¤Ã¢°Ş,6,11,6,11,NA,Poaceae,CB
Echinochloa colona,¹âÍ·°Ş,6,11,6,11,NA,Poaceae,CB
Echinochloa crusgalli var. mitis,ÎŞÃ¢°Ş,6,8,6,8,NA,Poaceae,CB
Echinochloa crusgalli var. zelayensis,Î÷À´°Ş,NA,NA,NA,NA,NA,Poaceae,CB
Echinochloa frumentacea,ºşÄÏ°Ş×Ó,8,9,8,9,NA,Poaceae,CB
Echinochloa oryzoides,Ë®Ìï°Ş,7,9,7,9,Echinochloa,Poaceae,CB
Echinops gmelinii,É°À¶´ÌÍ·,6,9,6,9,Echinops,Asteraceae,CB
Echinops humilis,°«À¶´ÌÍ·,8,8,8,8,NA,Asteraceae,CB
Echinops integrifolius,È«ÔµÒ¶À¶´ÌÍ·,7,9,7,9,Echinops,Asteraceae,CB
Echinops nanus,Ë¿Ã«À¶´ÌÍ·,6,8,6,8,Echinops,Asteraceae,CB
Echinops przewalskii,»ğÀÓ²İ,6,8,6,8,Echinops,Asteraceae,CB
Echinops ritro,Ó²Ò¶À¶´ÌÍ·,6,8,6,8,Echinops,Asteraceae,CB
Echinops sphaerocephalus,À¶´ÌÍ·,7,9,7,9,Echinops,Asteraceae,CB
Echinops sylvicola,ÁÖÉúÀ¶´ÌÍ·,7,8,7,8,Echinops,Asteraceae,CB
Echinops talassicus,´óÀ¶´ÌÍ·,8,8,8,8,Echinops,Asteraceae,CB
Echinops tjanschanicus,ÌìÉ½À¶´ÌÍ·,7,9,7,9,Echinops,Asteraceae,CB
Echinops tricholepis,±¡Ò¶À¶´ÌÍ·,8,8,8,8,Echinops,Asteraceae,CB
Elachanthemum intricatum,ÎÉİï,9,10,9,10,Elachanthemum,Asteraceae,CB
Elaeagnus angustifolia,É³Ôæ,5,6,9,9,NA,Elaeagnaceae,WD
Elaeagnus angustifolia var. orientalis,¶«·½É³Ôæ,NA,NA,NA,NA,NA,Elaeagnaceae,WD
Elaeagnus oxycarpa,¼â¹ûÉ³Ôæ,5,6,9,10,NA,Elaeagnaceae,WD
Eleocharis argyrolepis,ÒøÁÛİ©Üù,5,9,5,9,NA,Cyperaceae,CB
Eleocharis intersita,ÖĞ¼äĞÍİ©Üù,NA,NA,NA,NA,NA,Cyperaceae,CB
Eleocharis palustris,ÕÓÔóİ©Üù,5,8,5,8,NA,Cyperaceae,CB
Eleocharis quinqueflora,ÉÙ»¨İ©Üù,6,7,6,7,NA,Cyperaceae,CB
Eleocharis uniglumis,µ¥ÁÛ°úİ©Üù,5,8,5,8,NA,Cyperaceae,CB
Eleocharis valleculosa var. setosa,¾ß¸ÕÃ«İ©Üù,6,8,6,8,NA,Cyperaceae,CB
Elymus abolinii,ÒìÃ¢Åû¼î²İ,6,9,6,9,NA,Poaceae,CB
Elymus abolinii var. divaricans,ÇúÃ¢Åû¼î²İ,6,9,6,9,NA,Poaceae,CB
Elymus abolinii var. pluriflorus,¶à»¨ÒìÃ¢²İ,6,9,6,9,NA,Poaceae,CB
Elymus alashanicus,°¢À­ÉÆÅû¼î²İ,6,8,6,8,NA,Poaceae,CB
Elymus altissimus,¸ßÖêÅû¼î²İ,7,8,7,8,NA,Poaceae,CB
Elymus aristiglumis,Ã¢Ó±Åû¼î²İ,7,8,7,8,NA,Poaceae,CB
Elymus aristiglumis var. leianthus,Æ½»¬Åû¼î²İ,7,8,7,8,NA,Poaceae,CB
Elymus atratus,ºÚ×ÏÅû¼î²İ,7,8,7,8,NA,Poaceae,CB
Elymus breviaristatus,¶ÌÃ¢Åû¼î²İ,6,8,6,8,NA,Poaceae,CB
Elymus brevipes,¶Ì±úÅû¼î²İ,7,8,7,8,NA,Poaceae,CB
Elymus burchan-buddae,¶ÌÓ±Åû¼î²İ,7,8,7,8,NA,Poaceae,CB
Elymus caninus,È®²İ,6,8,6,8,NA,Poaceae,CB
Elymus cheniae,³ÂÊÏÅû¼î²İ,8,8,8,8,NA,Poaceae,CB
Elymus ciliaris,ÏËÃ«Åû¼î²İ,5,7,5,7,NA,Poaceae,CB
Elymus confusus var. breviaristatus,ÎÉ²İ,7,8,7,8,NA,Poaceae,CB
Elymus dahuricus,Åû¼î²İ,6,10,6,10,NA,Poaceae,CB
Elymus dahuricus var. cylindricus,Ô²ÖùÅû¼î²İ,6,8,6,8,NA,Poaceae,CB
