scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Carpesium triste var. sinense,Ã«°µ»¨½ğÍÚ¶ú,7,9,NA,NA,NA,Asteraceae,CB
Carpinus chuniana,ÔÁ±±¶ì¶úèÀ,5,6,7,8,NA,Betulaceae,WD
Carpinus cordata,Ç§½ïÓÜ,5,6,7,8,NA,Betulaceae,WD
Carpinus cordata var. chinensis,»ªÇ§½ïÓÜ,NA,NA,NA,NA,NA,Betulaceae,WD
Carpinus fargesiana,´¨ÉÂ¶ì¶úèÀ,4,5,6,10,NA,Betulaceae,WD
Carpinus fargesiana var. hwai,ÏÁÒ¶¶ì¶úèÀ,NA,NA,NA,NA,NA,Betulaceae,WD
Carpinus henryana,´¨¶õ¶ì¶úèÀ,5,6,7,8,NA,Betulaceae,WD
Carpinus hupeana,ºş±±¶ì¶úèÀ,5,6,7,8,NA,Betulaceae,WD
Carpinus kweichowensis,¹óÖİ¶ì¶úèÀ,5,6,7,9,NA,Betulaceae,WD
Carpinus polyneura,¶àÂö¶ì¶úèÀ,5,6,8,9,NA,Betulaceae,WD
Carpinus pubescens,ÔÆ¹ó¶ì¶úèÀ,5,6,7,9,NA,Betulaceae,WD
Carpinus stipulata,Ğ¡Ò¶¶ì¶úèÀ,5,6,7,8,NA,Betulaceae,WD
Carpinus tsaiana,¿í°ú¶ì¶úèÀ,5,6,7,9,NA,Betulaceae,WD
Carpinus tschonoskii,²ı´ú¶ì¶úèÀ,5,6,7,8,NA,Betulaceae,WD
Carpinus turczaninowii,¶ì¶úèÀ,5,6,7,9,NA,Betulaceae,WD
Carpinus viminea,À×¹«¶ì¶úèÀ,4,6,7,9,NA,Betulaceae,WD
Carrierea calycina,É½Ñò½ÇÊ÷,5,6,7,10,Carrierea,Flacourtiaceae,WD
Carya cathayensis,É½ºËÌÒ,4,6,8,9,NA,Juglandaceae,WD
Caryopteris aureoglandulosa,½ğÏÙİµ,5,10,5,10,NA,Verbenaceae,WD
Caryopteris divaricata,İµ,NA,NA,7,9,NA,Verbenaceae,CB
Caryopteris incana,À¼Ïã²İ,7,10,7,10,Caryopteris,Verbenaceae,WD
Caryopteris tangutica,¹â¹ûİµ,7,9,9,10,Caryopteris,Verbenaceae,WD
Caryopteris terniflora,Èı»¨İµ,6,8,6,8,NA,Verbenaceae,WD
Castanea henryi,×¶Àõ,5,5,9,10,NA,Fagaceae,WD
Castanea mollissima,Àõ,5,6,9,9,NA,Fagaceae,WD
Castanea seguinii,Ã©Àõ,5,5,8,10,NA,Fagaceae,WD
Castanopsis ceratacantha,ÍßÉ½×¶,4,5,7,8,NA,Fagaceae,WD
Castanopsis chinensis,×¶,5,7,9,11,NA,Fagaceae,WD
Castanopsis eyrei,ÌğéÆ,5,6,´ÎÄê8,´ÎÄê9,NA,Fagaceae,WD
Castanopsis fargesii,èà,5,5,´ÎÄê8,´ÎÄê9,Castanopsis,Fagaceae,WD
Castanopsis hupehensis,ºş±±×¶,6,9,6,9,Castanopsis,Fagaceae,WD
Castanopsis jucunda,ĞãÀö×¶,4,5,´ÎÄê10,´ÎÄê10,Castanopsis,Fagaceae,WD
Castanopsis orthacantha,Ôª½­×¶,4,5,´ÎÄê9,´ÎÄê11,Castanopsis,Fagaceae,WD
Castanopsis sclerophylla,¿àéÆ,5,6,10,10,Castanopsis,Fagaceae,WD
Castanopsis tibetana,¹³×¶,5,6,´ÎÄê9,´ÎÄê10,Castanopsis,Fagaceae,WD
Catabrosa aquatica,ÑØ¹µ²İ,4,8,NA,NA,Catabrosa,Poaceae,CB
Catalpa bungei,é±,4,5,6,6,NA,Bignoniaceae,WD
Catalpa fargesii,»Òé±,5,5,8,8,NA,Bignoniaceae,WD
Catalpa ovata,è÷,5,6,8,10,NA,Bignoniaceae,WD
Caulophyllum robustum,ºìÃ«Ê¿,4,6,6,10,Caulophyllum,Berberidaceae,CB
Cayratia albifolia,°×Ã«ÎÚİüÃ¹,5,6,7,8,Cayratia,Vitaceae,CB
Cayratia corniculata,½Ç»¨ÎÚİüİ®,4,5,7,9,Cayratia,Vitaceae,CB
Cayratia japonica var. pseudotrifolia,¼âÒ¶ÎÚİüİ®,5,8,9,10,NA,Vitaceae,CB
Cayratia oligocarpa,»ªÖĞÎÚİüİ®,5,6,6,8,Cayratia,Vitaceae,CB
Cayratia trifolia,ÈıÒ¶ÎÚİüİ®,6,12,6,12,Cayratia,Vitaceae,WD
Celastrus angulatus,¿àÆ¤ÌÙ,5,6,8,10,Celastrus,Celastraceae,WD
Celastrus cuneatus,Ğ¡ÄÏÉßÌÙ,4,5,6,7,Celastrus,Celastraceae,WD
Celastrus gemmatus,´óÑ¿ÄÏÉßÌÙ,4,5,8,10,Celastrus,Celastraceae,WD
Celastrus glaucophyllus,»ÒÒ¶ÄÏÉßÌÙ,4,5,8,10,Celastrus,Celastraceae,WD
Celastrus hookeri,µá±ßÄÏÉßÌÙ,5,6,8,10,Celastrus,Celastraceae,WD
Celastrus hypoleucus,·Û±³ÄÏÉßÌÙ,5,6,8,10,Celastrus,Celastraceae,WD
Celastrus orbiculatus,ÄÏÉßÌÙ,5,6,8,9,NA,Celastraceae,WD
Celastrus rosthornianus,¶Ì¹£ÄÏÉßÌÙ,4,5,9,10,Celastrus,Celastraceae,WD
Celastrus rosthornianus var. loeseneri,¿íÒ¶¶Ì¹£ÄÏÉßÌÙ,NA,NA,NA,NA,NA,Celastraceae,WD
Celastrus rugosus,ÖåÒ¶ÄÏÉßÌÙ,5,6,9,10,NA,Celastraceae,WD
Celastrus stylosus,ÏÔÖùÄÏÉßÌÙ,3,5,8,10,Celastrus,Celastraceae,WD
Celastrus vaniotii,³¤ĞòÄÏÉßÌÙ,5,6,9,10,Celastrus,Celastraceae,WD
Celtis biondii,×Ïµ¯Ê÷,3,4,5,7,Celtis,Ulmaceae,WD
Celtis bungeana,ºÚµ¯Ê÷,4,5,9,10,NA,Ulmaceae,WD
Celtis cerasifera,Ğ¡¹ûÆÓ,4,4,9,10,Celtis,Ulmaceae,WD
Celtis julianae,Éºº÷ÆÓ,3,4,9,10,NA,Ulmaceae,WD
Celtis koraiensis,´óÒ¶ÆÓ,4,5,9,10,NA,Ulmaceae,WD
Celtis sinensis,ÆÓÊ÷,5,5,7,9,Celtis,Ulmaceae,WD
Celtis tetrandra,ËÄÈïÆÓ,3,4,9,10,Celtis,Ulmaceae,WD
Celtis vandervoetiana,Î÷´¨ÆÓ,4,4,8,8,Celtis,Ulmaceae,WD
Centella asiatica,»ıÑ©²İ,4,5,6,7,Centella,Apiaceae,CB
Centipeda minima,Ê¯ºúİ´,8,10,9,11,NA,Asteraceae,CB
Centranthera cochinchinensis,ºúÂé²İ,7,8,7,10,Centranthera,Scrophulariaceae,CB
Cephalanthera erecta,ÒøÀ¼,5,6,8,9,Cephalanthera,Orchidaceae,CB
Cephalanthera falcata,½ğÀ¼,4,6,7,9,Cephalanthera,Orchidaceae,CB
Cephalanthera longifolia,Í·ÈïÀ¼,4,6,7,9,Cephalanthera,Orchidaceae,CB
Cephalanthus tetrandrus,·çÏäÊ÷,6,9,7,9,NA,Rubiaceae,WD
Cerastium fontanum,Ï²Èª¾í¶ú,5,6,6,7,Cerastium,Caryophyllaceae,CB
Cerastium fontanum subsp. vulgare,´ØÉúÈª¾í¶ú,NA,NA,NA,NA,NA,Caryophyllaceae,CB
Cerastium furcatum,ÔµÃ«¾í¶ú,5,8,8,9,Cerastium,Caryophyllaceae,CB
Cerastium wilsonii,ÂÑÒ¶¾í¶ú,4,5,6,7,Cerastium,Caryophyllaceae,CB
Cerasus clarofolia,Î¢Ã«Ó£ÌÒ,4,6,6,7,Cerasus,Rosaceae,WD
Cerasus conadenia,×¶ÏÙÓ£ÌÒ,5,5,7,7,Cerasus,Rosaceae,WD
Cerasus conradinae,»ªÖĞÓ£ÌÒ,5,5,7,7,Cerasus,Rosaceae,WD
Cerasus cyclamina,ÏåÑôÉ½Ó£ÌÒ,4,4,5,6,Cerasus,Rosaceae,WD
Cerasus dielsiana,Î²Ò¶Ó£ÌÒ,4,5,6,8,Cerasus,Rosaceae,WD
Cerasus discadenia,ÅÌÏÙÓ£ÌÒ,5,6,7,8,NA,Rosaceae,WD
Cerasus discoidea,Ó­´ºÓ£ÌÒ,3,3,5,5,Cerasus,Rosaceae,WD
Cerasus glandulosa,ÂóÀî,4,4,6,8,NA,Rosaceae,WD
Cerasus japonica,ÓôÀî,5,6,6,8,NA,Rosaceae,WD
Cerasus maximowiczii,ºÚÓ£ÌÒ,6,6,9,9,Cerasus,Rosaceae,WD
Cerasus polytricha,¶àÃ«Ó£ÌÒ,4,5,6,7,Cerasus,Rosaceae,WD
Cerasus pseudocerasus,Ó£ÌÒ,3,4,5,5,NA,Rosaceae,WD
Cerasus serrulata,É½Ó£»¨,4,5,6,7,Cerasus,Rosaceae,WD
Cerasus setulosa,´ÌÃ«Ó£ÌÒ,5,5,7,7,Cerasus,Rosaceae,WD
Cerasus szechuanica,ËÄ´¨Ó£ÌÒ,4,6,6,8,Cerasus,Rosaceae,WD
Cerasus tatsienensis,¿µ¶¨Ó£ÌÒ,4,5,5,5,Cerasus,Rosaceae,WD
Cerasus tomentosa,Ã«Ó£ÌÒ,4,5,6,9,NA,Rosaceae,WD
Cerasus trichostoma,´¨Î÷Ó£ÌÒ,5,5,6,7,Cerasus,Rosaceae,WD
Cerasus yunnanensis,ÔÆÄÏÓ£ÌÒ,3,5,5,6,NA,Rosaceae,WD
Ceratophyllum demersum,½ğÓãÔå,7,9,7,9,NA,Ceratophyllaceae,CB
Ceratophyllum muricatum subsp. kossinskyi,´Ö²Ú½ğÓãÔå,NA,NA,7,10,NA,Ceratophyllaceae,CB
Cercidiphyllum japonicum,Á¬ÏãÊ÷,4,4,6,10,Cercidiphyllum,Cercidiphyllaceae,WD
Cercis chinensis,×Ï¾£,4,5,5,9,NA,Fabaceae,WD
Cercis glabra,ºş±±×Ï¾£,3,4,9,11,Cercis,Fabaceae,WD
Cercis racemosa,´¹Ë¿×Ï¾£,5,5,10,10,Cercis,Fabaceae,WD
Ceropegia dolichophylla,³¤Ò¶µõµÆ»¨,7,8,9,9,Ceropegia,Asclepiadaceae,CB
Ceropegia driophila,°Í¶«µõµÆ»¨,6,7,8,9,Ceropegia,Asclepiadaceae,CB
Chaenomeles cathayensis,Ä¾¹Ïº£ÌÄ,3,5,NA,NA,NA,Rosaceae,WD
Chaenomeles sinensis,Ä¾¹Ï,4,4,9,10,NA,Rosaceae,WD
Chaenomeles speciosa,Ìù¹£º£ÌÄ,2,6,9,10,NA,Rosaceae,WD
Chamabainia cuspidata,Î¢ÖùÂé,4,7,8,11,Chamabainia,Urticaceae,CB
Chamerion angustifolium,ÁøÀ¼,NA,NA,NA,NA,NA,Onagraceae,CB
Chamerion angustifolium subsp. circumvagum,Ã«ÂöÁøÀ¼,7,9,8,10,NA,Onagraceae,CB
Changium smyrnioides,Ã÷µ³²Î,4,5,6,7,NA,Apiaceae,CB
Changnienia amoena,¶À»¨À¼,3,4,NA,NA,Changnienia,Orchidaceae,CB
Chelidonium majus,°×Çü²Ë,4,7,6,8,NA,Papaveraceae,CB
Chengiopanax fargesii,ÈË²ÎÄ¾,9,9,11,12,NA,Araliaceae,WD
Chenopodium acuminatum,¼âÍ·Ò¶Ş¼,6,8,8,10,NA,Chenopodiaceae,CB
Chenopodium acuminatum subsp. virgatum,ÏÁÒ¶¼âÍ·Ò¶Ş¼,NA,NA,NA,NA,NA,Chenopodiaceae,CB
Chenopodium album,Ş¼,6,9,8,11,NA,Chenopodiaceae,CB
Chenopodium gracilispicum,Ï¸ËëŞ¼,7,7,8,8,Chenopodium,Chenopodiaceae,CB
Chimaphila japonica,Ï²¶¬²İ,4,5,5,7,NA,Ericaceae,WD
Chimonanthus nitens,É½À¯Ã·,10,1,4,7,Chimonanthus,Calycanthaceae,WD
Chimonanthus praecox,À¯Ã·,12,2,4,11,NA,Calycanthaceae,WD
Chimonobambusa angustifolia,ÏÁÒ¶·½Öñ,NA,NA,NA,NA,NA,Poaceae,WD
Chimonobambusa communis,Æ½Öñ,5,5,5,5,Chimonobambusa,Poaceae,WD
Chimonobambusa purpurea,´ÌºÚÖñ,9,10,4,11,Chimonobambusa,Poaceae,WD
Chionanthus retusus,Á÷ËÕÊ÷,6,7,9,10,NA,Oleaceae,WD
Chirita briggsioides,º×·å´½ÖùÜÄÌ¦,5,5,NA,NA,Chirita,Gesneriaceae,CB
Chirita eburnea,Å£¶ú¶ä,4,6,8,10,Chirita,Gesneriaceae,CB
Chirita obtusidentata,¶Û³İ´½ÖùÜÄÌ¦,6,6,NA,NA,Chirita,Gesneriaceae,CB
Chirita pinnatifida,ÓğÁÑ´½ÖùÜÄÌ¦,6,9,8,11,Chirita,Gesneriaceae,CB
Chirita subulatisepala,×êİà´½ÖùÜÄÌ¦,6,6,NA,NA,Chirita,Gesneriaceae,CB
Chirita tenuituba,ÉñÅ©¼Ü´½ÖùÜÄÌ¦,3,5,NA,NA,Chirita,Gesneriaceae,CB
Chloranthus angustifolius,ÏÁÒ¶½ğËÚÀ¼,3,4,4,5,Chloranthus,Chloranthaceae,CB
Chloranthus fortunei,Ë¿Ëë½ğËÚÀ¼,3,4,5,6,Chloranthus,Chloranthaceae,CB
Chloranthus henryi,¿íÒ¶½ğËÚÀ¼,4,5,6,8,Chloranthus,Chloranthaceae,CB
Chloranthus henryi var. hupehensis,ºş±±½ğËÚÀ¼,5,6,NA,NA,NA,Chloranthaceae,CB
Chloranthus japonicus,ÒøÏß²İ,5,6,6,7,Chloranthus,Chloranthaceae,CB
Chloranthus multistachys,¶àËë½ğËÚÀ¼,5,6,6,7,Chloranthus,Chloranthaceae,CB
Chloranthus oldhamii,Ì¨Íå½ğËÚÀ¼,4,4,5,5,NA,Chloranthaceae,CB
Chloranthus serratus,¼°ÒÑ,4,5,6,7,Chloranthus,Chloranthaceae,CB
Chlorophytum nepalense,Î÷ÄÏµõÀ¼,7,9,7,9,Chlorophytum,Liliaceae,CB
Choerospondias axillaris,ÄÏËáÔæ,4,6,7,11,NA,Anacardiaceae,WD
Choerospondias axillaris var. pubinervis,Ã«ÂöÄÏËáÔæ,3,4,7,9,NA,Anacardiaceae,WD
Christisonia hookeri,¼ÙÒ°İÔ,5,8,8,9,Christisonia,Orobanchaceae,CB
Chrysanthemum coronarium,Üíİï,4,5,5,6,NA,Asteraceae,CB
Chrysanthemum hypargyrum,»Æ»¨Ğ¡É½¾Õ,NA,NA,NA,NA,NA,Asteraceae,CB
Chrysanthemum indicum,Ò°¾Õ,NA,NA,6,11,NA,Asteraceae,CB
Chrysanthemum lavandulifolium,¸Ê¾Õ,NA,NA,5,11,NA,Asteraceae,CB
Chrysanthemum vestitum,Ã«»ª¾Õ,8,8,8,8,Chrysanthemum,Asteraceae,CB
Chrysosplenium cavaleriei,µáÇ­½ğÑü,4,7,4,7,Chrysosplenium,Saxifragaceae,CB
Chrysosplenium davidianum,ĞâÃ«½ğÅÆ,4,8,4,8,Chrysosplenium,Saxifragaceae,CB
Chrysosplenium delavayi,Éöİà½ğÑü,3,6,3,6,Chrysosplenium,Saxifragaceae,CB
Chrysosplenium lanuginosum,ÃàÃ«½ğÑü,4,4,6,6,Chrysosplenium,Saxifragaceae,CB
Chrysosplenium lanuginosum var. ciliatum,½ŞÃ«½ğÑü,NA,NA,4,7,NA,Saxifragaceae,CB
Chrysosplenium macrophyllum,´óÒ¶½ğÑü,4,4,6,6,Chrysosplenium,Saxifragaceae,CB
Chrysosplenium microspermum,Î¢×Ó½ğÑü,4,9,4,9,Chrysosplenium,Saxifragaceae,CB
Chrysosplenium pilosum,Ã«½ğÑü,4,6,4,6,Chrysosplenium,Saxifragaceae,CB
Chrysosplenium pilosum var. valdepilosum,ÈáÃ«½ğÑü,5,5,6,7,NA,Saxifragaceae,CB
Chrysosplenium sinicum,ÖĞ»ª½ğÑü,4,4,6,6,Chrysosplenium,Saxifragaceae,CB
Chuanminshen violaceum,´¨Ã÷²Î,3,4,5,6,Chuanminshen,Apiaceae,CB
Cimicifuga foetida,ÉıÂé,7,9,8,10,NA,Ranunculaceae,CB
Cimicifuga japonica,Ğ¡ÉıÂé,8,9,10,10,NA,Ranunculaceae,CB
Cimicifuga simplex,µ¥ËëÉıÂé,8,9,9,10,NA,Ranunculaceae,CB
Cinnamomum appelianum,Ã«¹ğ,4,6,6,8,Cinnamomum,Lauraceae,WD
Cinnamomum bodinieri,ºïÕÁ,5,5,8,8,Cinnamomum,Lauraceae,WD
Cinnamomum burmannii,ÒõÏã,3,4,10,11,NA,Lauraceae,WD
Cinnamomum camphora,ÕÁ,4,5,8,9,NA,Lauraceae,WD
Cinnamomum glanduliferum,ÔÆÄÏÕÁ,5,6,7,8,NA,Lauraceae,WD
Cinnamomum heyneanum,ÏÁÒ¶¹ğ,4,4,NA,NA,NA,Lauraceae,WD
Cinnamomum japonicum,ÌìóÃ¹ğ,4,5,7,9,NA,Lauraceae,WD
Cinnamomum jensenianum,Ò°»Æ¹ğ,4,6,7,8,Cinnamomum,Lauraceae,WD
Cinnamomum mairei,ÒøÒ¶¹ğ,4,5,8,10,Cinnamomum,Lauraceae,WD
Cinnamomum pauciflorum,ÉÙ»¨¹ğ,3,8,9,10,NA,Lauraceae,WD
Cinnamomum platyphyllum,À«Ò¶ÕÁ,NA,NA,NA,NA,NA,Lauraceae,WD
Cinnamomum septentrionale,ÒøÄ¾,4,5,7,7,NA,Lauraceae,WD
Cinnamomum subavenium,Ïã¹ğ,6,7,8,10,Cinnamomum,Lauraceae,WD
Cinnamomum tamala,²ñ¹ğ,4,5,NA,NA,Cinnamomum,Lauraceae,WD
Cinnamomum wilsonii,´¨¹ğ,5,6,6,7,Cinnamomum,Lauraceae,WD
Circaea alpina,¸ßÉ½Â¶Öé²İ,7,9,8,10,NA,Onagraceae,CB
Circaea alpina subsp. imaicola,¸ßÔ­Â¶Öé²İ,7,9,8,11,NA,Onagraceae,CB
Circaea canadensis subsp. quadrisulcata,Ë®Öé²İ,6,8,7,9,NA,Onagraceae,CB
Circaea cordata,Â¶Öé²İ,6,8,7,9,NA,Onagraceae,CB
Circaea erubescens,¹ÈŞ¤,7,8,8,9,NA,Onagraceae,CB
Circaea glabrescens,Íº¹£Â¶Öé²İ,7,8,8,9,NA,Onagraceae,CB
Circaea mollis,ÄÏ·½Â¶Öé²İ,7,8,8,10,NA,Onagraceae,CB
Circaea repens,ÙéÙëÂ¶Öé²İ,7,10,7,11,Circaea,Onagraceae,CB
Cirsium arvense,Ë¿Â·¼»,6,9,6,9,Cirsium,Asteraceae,CB
Cirsium chinense,ÂÌ¼»,NA,NA,6,10,NA,Asteraceae,CB
Cirsium fargesii,µÈ°ú¼»,7,8,9,10,Cirsium,Asteraceae,CB
Cirsium handelii,ÂæÆï,5,9,5,9,Cirsium,Asteraceae,CB
Cirsium henryi,´Ì°ú¼»,8,8,8,10,Cirsium,Asteraceae,CB
Cirsium hupehense,ºş±±¼»,8,11,8,11,Cirsium,Asteraceae,CB
Cirsium leo,¿ı¼»,NA,NA,5,9,NA,Asteraceae,CB
Cirsium lineare,ÏßÒ¶¼»,8,9,9,10,Cirsium,Asteraceae,CB
Cirsium monocephalum,Âí´Ì¼»,7,10,7,10,Cirsium,Asteraceae,CB
Cirsium setosum,´Ì¶ù²Ë,5,9,5,9,Cirsium,Asteraceae,CB
Cirsium shansiense,Å£¿Ú´Ì,5,11,5,11,Cirsium,Asteraceae,CB
Cissus assamica,¿àÀÉÌÙ,5,6,7,10,Cissus,Vitaceae,WD
Citrus aurantium,Ëá³È,NA,NA,NA,NA,NA,Rutaceae,WD
Citrus ichangensis,ÒË²ı³È,NA,NA,NA,NA,NA,Rutaceae,WD
Citrus junos,Ïã³È,NA,NA,NA,NA,NA,Rutaceae,WD
Citrus maxima,èÖ,4,5,9,12,NA,Rutaceae,WD
Citrus medica var. sarcodactylis,·ğÊÖ,NA,NA,NA,NA,NA,Rutaceae,WD
Citrus sinensis,Ìğ³È,NA,NA,NA,NA,NA,Rutaceae,WD
Cladrastis delavayi,Ğ¡»¨Ïã»±,6,8,8,10,NA,Fabaceae,WD
Cladrastis platycarpa,³á¼ÔÏã»±,4,6,7,10,Cladrastis,Fabaceae,WD
Cladrastis wilsonii,Ïã»±,5,5,8,9,Cladrastis,Fabaceae,WD
Clausena dunniana var. robusta,Ã«³İÒ¶»ÆÆ¤,NA,NA,NA,NA,NA,Rutaceae,WD
Cleisostoma scolopendrifolium,òÚò¼À¼,6,9,6,9,NA,Orchidaceae,CB
Cleistogenes hackelii,³¯ÑôÒş×Ó²İ,8,10,8,10,Cleistogenes,Poaceae,CB
Clematis acerifolia,éÊÒ¶ÌúÏßÁ«,4,4,5,6,Clematis,Ranunculaceae,WD
Clematis apiifolia,Å®Î®,5,9,6,10,Clematis,Ranunculaceae,WD
Clematis apiifolia var. argentilucida,¶Û³İÌúÏßÁ«,5,7,6,8,NA,Ranunculaceae,WD
Clematis armandii,Ğ¡Ä¾Í¨,3,4,4,7,Clematis,Ranunculaceae,WD
Clematis armandii var. farquhariana,´ó»¨Ğ¡Ä¾Í¨,NA,NA,NA,NA,NA,Ranunculaceae,WD
Clematis armandii var. hefengensis,º×·åÌúÏßÁ«,NA,NA,NA,NA,NA,Ranunculaceae,WD
Clematis brevicaudata,¶ÌÎ²ÌúÏßÁ«,7,9,9,10,Clematis,Ranunculaceae,WD
Clematis cadmia,¶ÌÖùÌúÏßÁ«,4,5,6,7,Clematis,Ranunculaceae,CB
Clematis chinensis,ÍşÁéÏÉ,5,7,6,9,Clematis,Ranunculaceae,WD
Clematis courtoisii,´ó»¨ÍşÁéÏÉ,5,6,6,7,Clematis,Ranunculaceae,WD
Clematis dasyandra,Ã«»¨ÌúÏßÁ«,9,9,NA,NA,Clematis,Ranunculaceae,WD
Clematis finetiana,É½Ä¾Í¨,4,7,8,10,Clematis,Ranunculaceae,WD
Clematis florida,ÌúÏßÁ«,4,5,5,7,Clematis,Ranunculaceae,CB
Clematis gouriana,Ğ¡ËòÒÂÌÙ,9,10,10,11,Clematis,Ranunculaceae,WD
Clematis grandidentata,´Ö³İÌúÏßÁ«,5,8,7,8,NA,Ranunculaceae,WD
Clematis grandidentata var. likiangensis,Àö½­ÌúÏßÁ«,NA,NA,NA,NA,NA,Ranunculaceae,WD
Clematis gratopsis,½ğ·ğÌúÏßÁ«,5,7,7,11,Clematis,Ranunculaceae,WD
Clematis hancockiana,Ã«İàÌúÏßÁ«,5,5,6,6,NA,Ranunculaceae,WD
Clematis henryi,µ¥Ò¶ÌúÏßÁ«,9,10,4,4,Clematis,Ranunculaceae,WD
Clematis henryi var. mollis,Ã«µ¥Ò¶ÌúÏßÁ«,NA,NA,NA,NA,NA,Ranunculaceae,WD
Clematis heracleifolia,´óÒ¶ÌúÏßÁ«,9,9,10,10,NA,Ranunculaceae,CB
Clematis hupehensis,ºş±±ÌúÏßÁ«,NA,NA,NA,NA,NA,Ranunculaceae,CB
Clematis kirilowii,Ì«ĞĞÌúÏßÁ«,6,8,8,10,Clematis,Ranunculaceae,WD
Clematis kweichowensis,¹óÖİÌúÏßÁ«,9,9,10,10,Clematis,Ranunculaceae,WD
Clematis lasiandra,Ã«ÈïÌúÏßÁ«,8,10,9,11,NA,Ranunculaceae,CB
Clematis leschenaultiana,ĞåÃ«ÌúÏßÁ«,1,2,3,4,Clematis,Ranunculaceae,WD
Clematis longistyla,¹âÖùÌúÏßÁ«,5,5,6,6,NA,Ranunculaceae,CB
Clematis meyeniana,Ã«ÖùÌúÏßÁ«,6,8,8,10,Clematis,Ranunculaceae,WD
Clematis montana,ĞåÇòÌÙ,5,6,7,10,Clematis,Ranunculaceae,WD
Clematis montana var. grandiflora,´ó»¨ĞåÇòÌÙ,NA,NA,NA,NA,NA,Ranunculaceae,WD
Clematis montana var. longipes,µ¥»¨ĞåÇòÌÙ,4,8,7,8,NA,Ranunculaceae,WD
Clematis obscura,ÇØÁëÌúÏßÁ«,4,6,8,11,Clematis,Ranunculaceae,WD
Clematis otophora,¿í±úÌúÏßÁ«,7,9,9,10,NA,Ranunculaceae,CB
Clematis pashanensis,°ÍÉ½ÌúÏßÁ«,6,9,NA,NA,NA,Ranunculaceae,WD
Clematis pashanensis var. latisepala,¼âÒ©°ÍÉ½ÌúÏßÁ«,NA,NA,NA,NA,NA,Ranunculaceae,WD
Clematis peterae,¶ÛİàÌúÏßÁ«,7,8,9,11,Clematis,Ranunculaceae,WD
Clematis peterae var. trichocarpa,Ã«¹ûÌúÏßÁ«,6,9,8,11,NA,Ranunculaceae,WD
Clematis pogonandra,ĞëÈïÌúÏßÁ«,7,7,7,8,Clematis,Ranunculaceae,CB
Clematis pseudootophora,»ªÖĞÌúÏßÁ«,8,9,9,10,NA,Ranunculaceae,CB
Clematis puberula,¶ÌÃ«ÌúÏßÁ«,7,10,9,10,Clematis,Ranunculaceae,WD
Clematis puberula var. ganpiniana,Ñî×ÓÌúÏßÁ«,NA,NA,NA,NA,NA,Ranunculaceae,WD
Clematis puberula var. tenuisepala,Ã«¹ûÑî×ÓÌúÏßÁ«,NA,NA,NA,NA,NA,Ranunculaceae,WD
Clematis quinquefoliolata,ÎåÒ¶ÌúÏßÁ«,7,8,9,10,Clematis,Ranunculaceae,WD
Clematis repens,Çú±úÌúÏßÁ«,7,8,9,10,Clematis,Ranunculaceae,CB
Clematis shenlungchiaensis,ÉñÅ©¼ÜÌúÏßÁ«,7,7,NA,NA,NA,Ranunculaceae,WD
Clematis shensiensis,ÉÂÎ÷ÌúÏßÁ«,5,6,8,9,Clematis,Ranunculaceae,WD
Clematis terniflora,Ô²×¶ÌúÏßÁ«,6,8,8,11,NA,Ranunculaceae,WD
Clematis tubulosa var. ichangense,ÏÁ¾íİàÌúÏßÁ«,NA,NA,NA,NA,NA,Ranunculaceae,
Clematis uncinata,Öù¹ûÌúÏßÁ«,6,7,7,9,Clematis,Ranunculaceae,WD
Clematis uncinata var. coriacea,ÖåÒ¶ÌúÏßÁ«,5,5,6,8,NA,Ranunculaceae,WD
Clematis urophylla,Î²Ò¶ÌúÏßÁ«,10,10,10,11,Clematis,Ranunculaceae,WD
Clematoclethra scandens,ÌÙÉ½Áø,6,7,7,9,Clematoclethra,Actinidiaceae,WD
Clematoclethra scandens subsp. actinidioides,â¨ºïÌÒÌÙÉ½Áø,5,7,7,8,NA,Actinidiaceae,WD
Clematoclethra scandens subsp. hemsleyi,·±»¨ÌÙÉ½Áø,6,7,7,8,NA,Actinidiaceae,WD
Clerodendrum bracteatum,°ú»¨´óÇà,7,11,7,11,Clerodendrum,Verbenaceae,WD
Clerodendrum bungei,³ôÄµµ¤,7,10,10,11,Clerodendrum,Verbenaceae,WD
Clerodendrum cyrtophyllum,´óÇà,6,8,8,10,Clerodendrum,Verbenaceae,WD
Clerodendrum luteopunctatum,»ÆÏÙ´óÇà,7,8,9,10,Clerodendrum,Verbenaceae,WD
Clerodendrum mandarinorum,º£Í¨,7,9,9,11,Clerodendrum,Verbenaceae,WD
Clerodendrum trichotomum,º£Öİ³£É½,6,8,9,11,NA,Verbenaceae,WD
Clerodendrum yunnanense,µá³£É½,4,10,4,10,Clerodendrum,Verbenaceae,WD
Clethra barbinervis,÷ÚÂöèçÒ¶Ê÷,7,8,9,10,Clethra,Clethraceae,WD
Clethra delavayi,ÔÆÄÏèçÒ¶Ê÷,7,8,9,10,Clethra,Clethraceae,WD
Clethra fargesii,³Ç¿ÚèçÒ¶Ê÷,7,8,9,10,Clethra,Clethraceae,WD
Clethra kaipoensis,¹óÖİèçÒ¶Ê÷,7,8,9,10,Clethra,Clethraceae,WD
