scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Cotinus coggygria var. glaucophylla,·Û±³»ÆèÓ,4,5,7,7,NA,Anacardiaceae,WD
Cotinus coggygria var. pubescens,Ã«»ÆèÓ(±äÖÖ),5,5,NA,NA,NA,Anacardiaceae,WD
Cotinus szechuanensis,ËÄ´¨»ÆèÓ,5,5,10,10,NA,Anacardiaceae,WD
Cotoneaster acuminatus,¼âÒ¶–Õ×Ó,5,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster acutifolius,»Ò–Õ×Ó,5,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster acutifolius var. villosulus,ÃÜÃ«»Ò–Õ×Ó,NA,NA,NA,NA,NA,Rosaceae,WD
Cotoneaster adpressus,ÙéÙë–Õ×Ó,5,6,8,9,Cotoneaster,Rosaceae,WD
Cotoneaster ambiguus,´¨¿µ–Õ×Ó,5,6,9,9,Cotoneaster,Rosaceae,WD
Cotoneaster apiculatus,Ï¸¼â–Õ×Ó,6,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster bullatus,ÅİÒ¶–Õ×Ó,5,6,8,9,NA,Rosaceae,WD
Cotoneaster dammeri,°«Éú–Õ×Ó,5,6,9,10,NA,Rosaceae,WD
Cotoneaster dielsianus,Ä¾Öã–Õ×Ó,6,7,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster divaricatus,É¢Éú–Õ×Ó,4,6,9,10,NA,Rosaceae,WD
Cotoneaster foveolatus,ÂéºË–Õ×Ó,6,6,8,9,Cotoneaster,Rosaceae,WD
Cotoneaster glabratus,¹âÒ¶–Õ×Ó,6,7,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster glaucophyllus,·ÛÒ¶–Õ×Ó,6,7,10,10,Cotoneaster,Rosaceae,WD
Cotoneaster gracilis,Ï¸Èõ–Õ×Ó,6,6,8,9,Cotoneaster,Rosaceae,WD
Cotoneaster hebephyllus,¶ÛÒ¶–Õ×Ó,5,6,8,9,Cotoneaster,Rosaceae,WD
Cotoneaster horizontalis,Æ½Ö¦–Õ×Ó,5,6,9,9,NA,Rosaceae,WD
Cotoneaster horizontalis var. perpusillus,Ğ¡Ò¶Æ½Ö¦–Õ×Ó,NA,NA,NA,NA,NA,Rosaceae,WD
Cotoneaster microphyllus var. glacialis,ÎŞÃ«Ğ¡Ò¶–Õ×Ó,NA,NA,NA,NA,NA,Rosaceae,WD
Cotoneaster moupinensis,±¦ĞË–Õ×Ó,6,7,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster multiflorus,Ë®–Õ×Ó,5,5,9,9,NA,Rosaceae,WD
Cotoneaster multiflorus var. calocarpus,´ó¹ûË®–Õ×Ó,NA,NA,NA,NA,NA,Rosaceae,WD
Cotoneaster obscurus,°µºì–Õ×Ó,5,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster pannosus,Õ±Ã«–Õ×Ó,6,7,10,10,Cotoneaster,Rosaceae,WD
Cotoneaster rhytidophyllus,ÂéÒ¶–Õ×Ó,6,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster salicifolius,ÁøÒ¶–Õ×Ó,6,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster salicifolius var. rugosus,ÖåÒ¶ÁøÒ¶–Õ×Ó,NA,NA,NA,NA,NA,Rosaceae,WD
Cotoneaster soongoricus,×¼¸Á¶û–Õ×Ó,5,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster submultiflorus,Ã«Ò¶Ë®–Õ×Ó,5,6,9,9,Cotoneaster,Rosaceae,WD
Cotoneaster tenuipes,Ï¸Ö¦–Õ×Ó,5,5,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster uniflorus,µ¥»¨–Õ×Ó,NA,NA,NA,NA,NA,Rosaceae,WD
Cotoneaster zabelii,Î÷±±–Õ×Ó,6,6,8,8,Cotoneaster,Rosaceae,WD
Crataegus aurantia,éÙºìÉ½é«,5,6,8,9,Crataegus,Rosaceae,WD
Crataegus cuneata,Ò°É½é«,5,6,10,10,Crataegus,Rosaceae,WD
Crataegus dahurica,¹âÒ¶É½é«,5,5,8,8,Crataegus,Rosaceae,WD
Crataegus hupehensis,ºş±±É½é«,5,6,9,9,NA,Rosaceae,WD
Crataegus kansuensis,¸ÊËàÉ½é«,5,5,9,11,Crataegus,Rosaceae,WD
Crataegus maximowiczii,Ã«É½é«,5,6,8,9,NA,Rosaceae,WD
Crataegus pinnatifida,É½é«,5,6,8,9,NA,Rosaceae,WD
Crataegus pinnatifida var. major,É½Àïºì,NA,NA,NA,NA,NA,Rosaceae,WD
Crataegus pinnatifida var. psilosa,ÎŞÃ«É½é«,NA,NA,NA,NA,NA,Rosaceae,WD
Crataegus sanguinea,ÁÉÄşÉ½é«,5,6,7,8,Crataegus,Rosaceae,WD
Crataegus shensiensis,ÉÂÎ÷É½é«,NA,NA,NA,NA,NA,Rosaceae,WD
Crataegus wilsonii,ÉÙÃ«É½é«,5,5,8,9,Crataegus,Rosaceae,WD
Cremastra appendiculata,¶Å¾éÀ¼,5,6,9,12,Cremastra,Orchidaceae,CB
Crepis crocea,±±·½»¹Ñô²Î,5,8,5,8,Crepis,Asteraceae,CB
Crepis lignea,ÂÌ¾¥»¹Ñô²Î,4,8,4,8,Crepis,Asteraceae,CB
Crypsis aculeata,Òş»¨²İ,5,9,5,9,Crypsis,Poaceae,CB
Cuscuta europaea,Å·ÖŞİËË¿×Ó,NA,NA,NA,NA,NA,Convolvulaceae,CB
Cuscuta monogyna,µ¥ÖùİËË¿×Ó,NA,NA,NA,NA,NA,Convolvulaceae,CB
Cyathula officinalis,´¨Å£Ï¥,6,7,8,9,NA,Amaranthaceae,CB
Cyclea racemosa,ÂÖ»·ÌÙ,4,5,8,8,Cyclea,Menispermaceae,CB
Cyclobalanopsis glauca,Çà¸Ô,4,4,10,10,NA,Fagaceae,WD
Cyclobalanopsis glaucoides,µáÇà¸Ô,5,5,10,10,NA,Fagaceae,WD
Cyclobalanopsis gracilis,Ï¸Ò¶Çà¸Ô,4,6,10,11,NA,Fagaceae,WD
Cyclobalanopsis hefleriana,Ã«Ö¦Çà¸Ô,NA,NA,NA,NA,NA,Fagaceae,WD
Cyclobalanopsis multinervis,¶àÂöÇà¸Ô,5,5,10,11,NA,Fagaceae,WD
Cyclobalanopsis oxyodon,ÂüÇà¸Ô,5,6,9,10,NA,Fagaceae,WD
Cyclocarya paliurus,ÇàÇ®Áø,4,5,9,9,Cyclocarya,Juglandaceae,WD
Cymbaria mongolica,ÃÉ¹ÅĞ¾°ú,4,8,NA,NA,Cymbaria,Scrophulariaceae,CB
Cymbidium faberi,Ş¥À¼,3,5,NA,NA,NA,Orchidaceae,CB
Cymbidium goeringii,´ºÀ¼,1,3,NA,NA,NA,Orchidaceae,CB
Cymbopogon distans,Ü¿Ïã²İ,9,10,9,10,Cymbopogon,Poaceae,CB
Cynanchum acutum subsp. sibiricum,êªÒ¶¶ìÈŞÌÙ,5,8,6,10,NA,Asclepiadaceae,CB
Cynanchum amplexicaule,ºÏÕÆÏû,5,9,7,9,Cynanchum,Asclepiadaceae,CB
Cynanchum atratum,°×Ş±,4,8,6,8,Cynanchum,Asclepiadaceae,CB
Cynanchum auriculatum,Å£Æ¤Ïû,6,9,7,11,Cynanchum,Asclepiadaceae,CB
Cynanchum bungei,°×Ê×ÎÚ,6,7,7,10,Cynanchum,Asclepiadaceae,WD
Cynanchum chinense,¶ìÈŞÌÙ,6,8,8,10,Cynanchum,Asclepiadaceae,CB
Cynanchum forrestii,´óÀí°×Ç°,4,7,6,11,Cynanchum,Asclepiadaceae,CB
Cynanchum giraldii,¶ëÃ¼Å£Æ¤Ïû,7,8,8,9,Cynanchum,Asclepiadaceae,WD
Cynanchum inamoenum,ÖñÁéÏû,5,7,7,10,Cynanchum,Asclepiadaceae,CB
Cynanchum mongolicum,»ª±±°×Ç°,5,7,6,8,NA,Asclepiadaceae,CB
Cynanchum officinale,ÖìÉ°ÌÙ,5,8,7,10,Cynanchum,Asclepiadaceae,WD
Cynanchum otophyllum,ÇàÑò²Î,6,10,8,11,Cynanchum,Asclepiadaceae,CB
Cynanchum paniculatum,Ğì³¤Çä,5,7,9,12,NA,Asclepiadaceae,CB
Cynanchum thesioides,µØÉÒ¹Ï,5,8,8,10,Cynanchum,Asclepiadaceae,WD
Cynanchum wallichii,À¥Ã÷±­¹ÚÌÙ,7,10,9,10,Cynanchum,Asclepiadaceae,CB
Cynanchum wilfordii,¸ôÉ½Ïû,5,9,7,10,Cynanchum,Asclepiadaceae,CB
Cynodon dactylon,¹·ÑÀ¸ù,5,10,5,10,Cynodon,Poaceae,CB
Cynoglossum amabile,ÃÀÀöÁğÁ§²İ,5,9,5,9,Cynoglossum,Boraginaceae,CB
Cynoglossum divaricatum,´ó¹ûÁğÁ§²İ,6,7,8,8,Cynoglossum,Boraginaceae,CB
Cynoglossum furcatum,ÁğÁ§²İ,5,10,5,10,NA,Boraginaceae,CB
Cynoglossum lanceolatum,Ğ¡»¨ÁğÁ§²İ,5,5,7,7,Cynoglossum,Boraginaceae,CB
Cynoglossum wallichii var. glochidiatum,µ¹¹³Î÷ÄÏÁğÁ§²İ,NA,NA,NA,NA,NA,Boraginaceae,CB
Cynomorium songaricum,ËøÑô,5,7,6,7,NA,Cynomoriaceae,CB
Cyperus amuricus,°¢ÄÂ¶ûÉ¯²İ,7,10,7,10,NA,Cyperaceae,CB
Cyperus fuscus,ºÖËëÉ¯²İ,6,8,8,10,Cyperus,Cyperaceae,CB
Cyperus fuscus f. virescens,±±É¯²İ,6,10,6,10,NA,Cyperaceae,CB
Cyperus glomeratus,Í·×´ËëÉ¯²İ,6,10,6,10,NA,Cyperaceae,CB
Cyperus michelianus,ĞıÁÛÉ¯²İ,6,9,6,9,Cyperus,Cyperaceae,CB
Cyperus orthostachyus,ÈıÂÖ²İ,8,10,8,10,Cyperus,Cyperaceae,CB
Cypripedium fasciolatum,´óÒ¶è¼À¼,4,6,NA,NA,Cypripedium,Orchidaceae,CB
Cypripedium flavum,»Æ»¨è¼À¼,6,9,6,9,Cypripedium,Orchidaceae,CB
Cypripedium franchetii,Ã«è¼À¼,5,7,NA,NA,Cypripedium,Orchidaceae,CB
Cypripedium guttatum,×Ïµãè¼À¼,5,7,8,9,Cypripedium,Orchidaceae,CB
Cypripedium henryi,ÂÌ»¨è¼À¼,5,6,7,9,Cypripedium,Orchidaceae,CB
Cypripedium japonicum,ÉÈÂöè¼À¼,6,6,6,10,Cypripedium,Orchidaceae,CB
Cypripedium macranthum,´ó»¨è¼À¼,6,7,8,9,Cypripedium,Orchidaceae,CB
Cypripedium shanxiense,É½Î÷è¼À¼,5,7,7,8,Cypripedium,Orchidaceae,CB
Cypripedium taibaiense,Ì«°×è¼À¼,6,7,NA,NA,NA,Orchidaceae,CB
Cypripedium tibeticum,Î÷²Øè¼À¼,5,8,NA,NA,Cypripedium,Orchidaceae,CB
Dactylis glomerata,Ñ¼Ã©,5,8,5,8,NA,Poaceae,CB
Dalbergia dyeriana,´ó½ğ¸ÕÌÙ,5,6,7,8,Dalbergia,Fabaceae,WD
Dalbergia hancei,ÌÙ»ÆÌ´,3,5,6,11,Dalbergia,Fabaceae,WD
Dalbergia hupeana,»ÆÌ´,6,8,8,10,NA,Fabaceae,WD
Dalbergia mimosoides,Ïó±ÇÌÙ,4,5,6,8,Dalbergia,Fabaceae,WD
Daphne acutiloba,¼â°êÈğÏã,4,5,7,9,Daphne,Thymelaeaceae,WD
Daphne genkwa,Ü¾»¨,4,5,5,6,Daphne,Thymelaeaceae,WD
Daphne giraldii,»ÆÈğÏã,6,6,7,8,Daphne,Thymelaeaceae,WD
Daphne myrtilloides,ÎÚ·¹ÈğÏã,5,5,NA,NA,Daphne,Thymelaeaceae,WD
Daphne retusa,°¼Ò¶ÈğÏã,5,6,7,7,NA,Thymelaeaceae,WD
Daphne tangutica,ÌÆ¹ÅÌØÈğÏã,4,5,5,7,Daphne,Thymelaeaceae,WD
Daphne tangutica var. wilsonii,Ò°ÃÎ»¨,NA,NA,NA,NA,NA,Thymelaeaceae,WD
Daphniphyllum angustifolium,ÏÁÒ¶»¢Æ¤éª,4,5,8,10,NA,Daphniphyllaceae,WD
Daphniphyllum macropodum,½»ÈÃÄ¾,3,5,8,10,Daphniphyllum,Daphniphyllaceae,WD
Daphniphyllum oldhami,»¢Æ¤éª,3,5,8,11,Daphniphyllum,Daphniphyllaceae,WD
Daucus carota var. sativa,ºúÂŞ²·,NA,NA,NA,NA,NA,Apiaceae,CB
Davidia involucrata,çîÍ©,4,4,10,10,NA,Nyssaceae,WD
Debregeasia longifolia,³¤Ò¶Ë®Âé,7,9,9,2,Debregeasia,Urticaceae,WD
Debregeasia orientalis,Ë®Âé,3,4,5,7,Debregeasia,Urticaceae,WD
Decaisnea insignis,Ã¨¶ùÊº,4,6,7,8,Decaisnea,Lardizabalaceae,WD
Decumaria sinensis,³à±ÚÄ¾,4,6,9,11,Decumaria,Saxifragaceae,WD
Delphinium aemulans,Ëş³Ç´äÈ¸»¨,7,8,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium anthriscifolium,»¹ÁÁ²İ,7,8,NA,NA,NA,Ranunculaceae,CB
Delphinium anthriscifolium var. majus,´ó»¨»¹ÁÁ²İ,NA,NA,NA,NA,NA,Ranunculaceae,CB
Delphinium anthriscifolium var. savatieri,ÂÑ°ê»¹ÁÁ²İ,NA,NA,NA,NA,NA,Ranunculaceae,CB
Delphinium campylocentrum,Íä¾à´äÈ¸»¨,7,7,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium giraldii,ÇØÁë´äÈ¸»¨,7,8,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium grandiflorum,´äÈ¸,5,10,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium grandiflorum var. gilgianum,ÏÙÃ«´äÈ¸,5,9,NA,NA,NA,Ranunculaceae,CB
Delphinium grandiflorum var. leiocarpum,¹â¹û´äÈ¸,5,10,NA,NA,NA,Ranunculaceae,CB
Delphinium grandiflorum var. mosoynense,ÁÑ°ê´äÈ¸,7,11,NA,NA,NA,Ranunculaceae,CB
Delphinium henryi,´¨ÉÂ´äÈ¸»¨,8,9,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium hirticaule,Ã«¾¥´äÈ¸»¨,8,8,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium honanense,ºÓÄÏ´äÈ¸»¨,6,6,NA,NA,NA,Ranunculaceae,CB
Delphinium honanense var. piliferum,Ã«¹£ºÓÄÏ´äÈ¸»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Delphinium potaninii,ºÚË®´äÈ¸»¨,8,9,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium pseudocaeruleum,ÄâÀ¶´äÈ¸»¨,7,9,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium siwanense,Ï¸Ğë´äÈ¸»¨,8,9,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium sparsiflorum,Êè»¨´äÈ¸»¨,7,8,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium taipaicum,Ì«°×´äÈ¸»ª,9,9,NA,NA,Delphinium,Ranunculaceae,CB
Dendrobium hancockii,Ï¸Ò¶Ê¯õú,5,6,NA,NA,Dendrobium,Orchidaceae,CB
Dendrobium linawianum,¾Ø´½Ê¯õú,4,5,NA,NA,Dendrobium,Orchidaceae,CB
Deschampsia cespitosa,·¢²İ,7,9,7,9,Deschampsia,Poaceae,CB
Deschampsia cespitosa subsp. ivanovae,¶ÌÖ¦·¢²İ,7,9,7,9,NA,Poaceae,CB
Deutzia albida,°×äÑÊè,5,6,8,9,Deutzia,Saxifragaceae,WD
Deutzia baroniana,¹³³İäÑÊè,4,5,9,10,Deutzia,Saxifragaceae,WD
Deutzia discolor,ÒìÉ«äÑÊè,5,7,8,9,NA,Saxifragaceae,WD
Deutzia grandiflora,´ó»¨äÑÊè,4,5,7,8,NA,Saxifragaceae,WD
Deutzia hypoglauca,·Û±»äÑÊè,5,7,8,10,Deutzia,Saxifragaceae,WD
Deutzia longifolia,³¤Ò¶äÑÊè,6,8,9,11,Deutzia,Saxifragaceae,WD
Deutzia parviflora,Ğ¡»¨äÑÊè,4,6,7,10,NA,Saxifragaceae,WD
Deutzia parviflora var. micrantha,Ëé»¨äÑÊè,6,6,7,9,NA,Saxifragaceae,WD
Deutzia setchuenensis,ËÄ´¨äÑÊè,4,7,6,9,Deutzia,Saxifragaceae,WD
Deutzia taibaiensis,Ì«°×äÑÊè,5,6,8,9,Deutzia,Saxifragaceae,WD
Deyeuxia conferta,ÃÜËëÒ°ÇàÃ©,7,9,7,9,NA,Poaceae,CB
Deyeuxia effusiflora,ÊèËëÒ°ÇàÃ©,7,10,7,10,NA,Poaceae,CB
Deyeuxia lapponica,Å·Ò°ÇàÃ©,7,8,NA,NA,NA,Poaceae,CB
Deyeuxia purpurea,´óÒ¶ÕÂ,7,9,NA,NA,NA,Poaceae,CB
Deyeuxia pyramidalis,Ò°ÇàÃ©,6,10,NA,NA,NA,Poaceae,CB
Deyeuxia scabrescens,²ÚÒ°ÇàÃ©,7,10,7,10,Deyeuxia,Poaceae,CB
Deyeuxia sinelatior,»ª¸ßÒ°ÇàÃ©,8,9,NA,NA,NA,Poaceae,CB
Dianthus barbatus,Ğë°úÊ¯Öñ,5,10,5,10,NA,Caryophyllaceae,CB
Dianthus chinensis,Ê¯Öñ,7,8,8,9,NA,Caryophyllaceae,CB
Dianthus longicalyx,³¤İàöÄÂó,6,8,8,9,Dianthus,Caryophyllaceae,CB
Dianthus superbus,öÄÂó,7,8,8,9,NA,Caryophyllaceae,CB
Dianthus superbus subsp. alpestris,¸ßÉ½öÄÂó,NA,NA,NA,NA,NA,Caryophyllaceae,CB
Diarrhena mandshurica,Áú³£²İ,6,9,6,9,NA,Poaceae,CB
Diarthron linifolium,²İÈğÏã,5,7,6,8,Diarthron,Thymelaeaceae,CB
Dicentra spectabilis,ºÉ°üÄµµ¤,4,5,NA,NA,NA,Papaveraceae,CB
Dichocarpum fargesii,×İÀßÈË×Ö¹û,5,6,7,7,Dichocarpum,Ranunculaceae,CB
Dichocarpum franchetii,Ğ¡»¨ÈË×Ö¹û,4,5,5,6,Dichocarpum,Ranunculaceae,CB
Dichroa febrifuga,³£É½,5,7,8,9,Dichroa,Saxifragaceae,WD
Dichrocephala auriculata,ÓãÑÛ²İ,5,7,5,7,Dichrocephala,Asteraceae,CB
Dicranostigma leptopodum,Íº´¯»¨,3,5,6,7,Dicranostigma,Papaveraceae,CB
Dictamnus dasycarpus,°×ÏÊ,5,7,7,8,NA,Rutaceae,CB
Digitaria ciliaris,ÏËÃ«ÂíÌÆ,5,10,5,10,Digitaria,Poaceae,CB
Digitaria ciliaris var. chrysoblephara,Ã«ÂíÌÆ,6,10,6,10,NA,Poaceae,CB
Digitaria cruciata,Ê®×ÖÂíÌÆ,6,10,6,10,Digitaria,Poaceae,CB
Digitaria ischaemum,Ö¹ÑªÂíÌÆ,7,11,7,11,Digitaria,Poaceae,CB
Digitaria violascens,×ÏÂíÌÆ,7,11,7,11,Digitaria,Poaceae,CB
Dinetus racemosus,·É¶êÌÙ,6,8,9,2,NA,Convolvulaceae,WD
Dioscorea althaeoides,Êñ¿ûÒ¶Êíİ÷,6,8,7,9,NA,Dioscoreaceae,CB
Dioscorea bulbifera,»Æ¶À,7,10,8,11,Dioscorea,Dioscoreaceae,CB
Dioscorea collettii,²æÈïÊíİ÷,5,8,6,10,Dioscorea,Dioscoreaceae,CB
Dioscorea japonica,ÈÕ±¾Êíİ÷,5,10,7,11,Dioscorea,Dioscoreaceae,CB
Dioscorea kamoonensis,Ã«ÓóÍ·Êíİ÷,7,8,9,10,Dioscorea,Dioscoreaceae,CB
Dioscorea nipponica,´©ÁúÊíİ÷,7,8,9,9,Dioscorea,Dioscoreaceae,CB
Dioscorea nipponica subsp. rosthornii,×Ï»Æ½ª,6,8,8,10,NA,Dioscoreaceae,CB
Dioscorea panthaica,»ÆÉ½Ò©,5,7,7,9,Dioscorea,Dioscoreaceae,CB
Dioscorea persimilis,ºÖ°úÊíİ÷,7,1,9,1,NA,Dioscoreaceae,CB
Dioscorea polystachya,Êíİ÷,6,9,7,11,NA,Dioscoreaceae,CB
Dioscorea tokoro,É½İÉËZ,6,8,8,10,Dioscorea,Dioscoreaceae,CB
Dioscorea zingiberensis,¶ÜÒ¶Êíİ÷,5,7,9,10,Dioscorea,Dioscoreaceae,CB
Diospyros armata,Æ¿À¼»¨,5,5,10,10,Diospyros,Ebenaceae,WD
Diospyros cathayensis,ÎÚÊÁ,4,5,8,10,NA,Ebenaceae,WD
Diospyros kaki,ÊÁ,6,7,8,10,NA,Ebenaceae,WD
Diospyros kaki var. silvestris,Ò°ÊÁ,NA,NA,NA,NA,NA,Ebenaceae,WD
Diospyros lotus,¾ıÇ¨×Ó,5,5,10,10,NA,Ebenaceae,WD
Diospyros lotus var. mollissima,¶àÃ«¾ıÇ¨×Ó,NA,NA,NA,NA,NA,Ebenaceae,WD
Dipelta floribunda,Ë«¶ÜÄ¾,4,7,8,9,Dipelta,Caprifoliaceae,WD
Dipelta yunnanensis,ÔÆÄÏË«¶ÜÄ¾,5,6,6,11,Dipelta,Caprifoliaceae,WD
Diphylleia sinensis,ÄÏ·½É½ºÉÒ¶,5,6,7,7,NA,Berberidaceae,CB
Dipsacus asper,´¨Ğø¶Ï,8,10,11,11,NA,Dipsacaceae,CB
Dipsacus chinensis,´óÍ·Ğø¶Ï,7,8,9,10,NA,Dipsacaceae,CB
Dipsacus japonicus,ÈÕ±¾Ğø¶Ï,8,10,11,11,NA,Dipsacaceae,CB
Dipteronia sinensis,½ğÇ®éÊ,4,4,9,9,Dipteronia,Aceraceae,WD
Discocleidion rufescens,Ã«µ¤Âé¸Ë,4,8,8,10,Discocleidion,Euphorbiaceae,WD
Disporopsis pernyi,ÉîÁÑÖñ¸ùÆß,4,5,11,12,Disporopsis,Liliaceae,CB
Disporum bodinieri,¶ÌÈïÍòÊÙÖñ,3,5,6,11,Disporum,Liliaceae,CB
Disporum cantoniense,ÍòÊÙÖñ,5,6,8,9,Disporum,Liliaceae,CB
Disporum megalanthum,´ó»¨ÍòÊÙÖñ,5,7,8,10,Disporum,Liliaceae,CB
Disporum sessile,±¦îì²İ,3,6,9,9,Disporum,Liliaceae,CB
Disporum uniflorum,ÉÙ»¨ÍòÊÙÖñ,3,6,6,11,NA,Liliaceae,CB
Distylium buxifolium,Ğ¡Ò¶ÎÃÄ¸Ê÷,4,5,6,8,NA,Hamamelidaceae,WD
Doellingeria scabra,¶«·ç²Ë,6,10,8,10,Doellingeria,Asteraceae,CB
Dontostemon dentatus,»¨Æì¸Ë,5,6,6,7,Dontostemon,Brassicaceae,CB
Dopatrium junceum,òµÑÛ,6,8,9,10,NA,Scrophulariaceae,CB
Doronicum altaicum,°¢¶ûÌ©¶àÀÆ¾Õ,6,7,8,8,Doronicum,Asteraceae,CB
Doronicum gansuense,¸ÊËà¶àÀÆ¾Õ,7,8,NA,NA,Doronicum,Asteraceae,CB
Draba eriopoda,Ã«İãÜÂ,7,8,7,8,Draba,Brassicaceae,CB
Draba ladyginii,°úĞòİãÜÂ,5,6,7,8,Draba,Brassicaceae,CB
Draba lasiophylla,Ã«Ò¶İãÜÂ,7,8,7,8,Draba,Brassicaceae,CB
Draba mongolica,ÃÉ¹ÅİãÜÂ,6,7,NA,NA,Draba,Brassicaceae,CB
Draba nemorosa,İãÜÂ,3,4,5,5,NA,Brassicaceae,CB
Draba nemorosa f. latifolia,¿íÒ¶İãÜÂ±äĞÍ,NA,NA,NA,NA,NA,Brassicaceae,CB
Draba oreades,Ï²É½İãÜÂ,6,8,NA,NA,Draba,Brassicaceae,CB
Draba subamplexicaulis,°ë±§¾¥İãÜÂ,6,7,6,7,Draba,Brassicaceae,CB
Dracocephalum heterophyllum,°×»¨Ö¦×Ó»¨,6,8,NA,NA,Dracocephalum,Lamiaceae,CB
Dracocephalum moldavica,ÏãÇàÀ¼,6,7,NA,NA,NA,Lamiaceae,CB
Dregea sinensis,¿àÉş,4,8,7,10,Dregea,Asclepiadaceae,WD
Dregea sinensis var. corrugata,¹á½îÌÙ,3,5,7,12,NA,Asclepiadaceae,WD
Dregea yunnanensis,Àö×ÓÌÙ,4,8,10,10,Dregea,Asclepiadaceae,WD
Duchesnea chrysantha,Öå¹ûÉßİ®,5,7,6,9,Duchesnea,Rosaceae,CB
Duchesnea indica,Éßİ®,4,4,5,6,Duchesnea,Rosaceae,CB
Dumasia forrestii,Ğ¡¼¦ÌÙ,8,9,10,11,Dumasia,Fabaceae,CB
Dumasia truncata,É½ºÚ¶¹,8,9,10,11,Dumasia,Fabaceae,CB
Dumasia villosa,ÈáÃ«É½ºÚ¶¹,9,9,10,11,Dumasia,Fabaceae,CB
Dysosma pleiantha,Áù½ÇÁ«,3,6,7,9,Dysosma,Berberidaceae,CB
Dysosma versipellis,°Ë½ÇÁ«,3,6,5,9,Dysosma,Berberidaceae,CB
Echinochloa colona,¹âÍ·°Ş,6,11,6,11,NA,Poaceae,CB
Echinochloa crusgalli var. mitis,ÎŞÃ¢°Ş,8,8,8,8,NA,Poaceae,CB
Echinochloa crusgalli var. praticola,Ï¸Ò¶ºµ°Ş,NA,NA,NA,NA,NA,Poaceae,CB
Echinochloa crusgalli var. zelayensis,Î÷À´°Ş,NA,NA,NA,NA,NA,Poaceae,CB
Echinochloa frumentacea,ºşÄÏ°Ş×Ó,8,9,8,9,NA,Poaceae,CB
Echinochloa glabrescens,Ó²ïû°Ş,6,11,6,11,NA,Poaceae,CB
Echinochloa oryzoides,Ë®Ìï°Ş,7,10,7,10,Echinochloa,Poaceae,CB
Echinops gmelinii,É°À¶´ÌÍ·,7,8,9,10,Echinops,Asteraceae,CB
Echinops latifolius,Â¿ÆÛ¿Ú,6,7,8,9,Echinops,Asteraceae,CB
Echinops przewalskii,»ğÀÓ²İ,6,8,6,8,Echinops,Asteraceae,CB
Edgeworthia chrysantha,½áÏã,4,5,9,10,NA,Thymelaeaceae,WD
Ehretia acuminata,ºñ¿ÇÊ÷,NA,NA,NA,NA,NA,Boraginaceae,WD
Ehretia dicksonii,²ÚÃ«ºñ¿ÇÊ÷,3,5,6,7,NA,Boraginaceae,WD
Ehretia macrophylla var. glabrescens,¹âÒ¶²ÚÃ«ºñ¿ÇÊ÷,NA,NA,NA,NA,NA,Boraginaceae,WD
Elaeagnus angustata,ÏÁÒ¶Ä¾°ëÏÄ,4,5,7,8,Elaeagnus,Elaeagnaceae,WD
Elaeagnus angustifolia,É³Ôæ,5,6,9,9,NA,Elaeagnaceae,WD
Elaeagnus bockii,³¤Ò¶ºúÍÇ×Ó,10,11,5,5,Elaeagnus,Elaeagnaceae,WD
Elaeagnus difficilis,°Í¶«ºúÍÇ×Ó,11,3,4,5,Elaeagnus,Elaeagnaceae,WD
Elaeagnus glabra,ÂûºúÍÇ×Ó,9,11,4,5,NA,Elaeagnaceae,WD
Elaeagnus henryi,ÒË²ıºúÍÇ×Ó,10,11,5,5,Elaeagnus,Elaeagnaceae,WD
Elaeagnus lanceolata,ÅûÕëÒ¶ºúÍÇ×Ó,6,10,5,6,Elaeagnus,Elaeagnaceae,WD
Elaeagnus magna,Òø¹ûÅ£ÄÌ×Ó,4,5,6,6,Elaeagnus,Elaeagnaceae,WD
Elaeagnus mollis,³á¹ûÓÍÊ÷,4,5,8,9,Elaeagnus,Elaeagnaceae,WD
Elaeagnus multiflora,Ä¾°ëÏÄ,4,5,6,6,NA,Elaeagnaceae,WD
