scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Bupleurum bicaule var. latifolium,ºôÂê²ñºú,NA,NA,NA,NA,NA,Apiaceae,CB
Bupleurum chinense,±±²ñºú,9,9,10,10,NA,Apiaceae,CB
Bupleurum euphorbioides,´ó°ú²ñºú,7,8,8,9,Bupleurum,Apiaceae,CB
Bupleurum komarovianum,³¤°×²ñºú,7,8,8,9,Bupleurum,Apiaceae,CB
Bupleurum longiradiatum,´óÒ¶²ñºú,8,9,9,10,NA,Apiaceae,CB
Bupleurum longiradiatum var. breviradiatum,¶ÌÉ¡´óÒ¶²ñºú,NA,NA,NA,NA,NA,Apiaceae,CB
Bupleurum scorzonerifolium,ºì²ñºú,7,8,8,9,NA,Apiaceae,CB
Bupleurum sibiricum,ĞË°²²ñºú,7,8,8,9,Bupleurum,Apiaceae,CB
Butomus umbellatus,»¨İş,7,9,7,9,NA,Butomaceae,CB
Calamagrostis emodensis,µ¥Èï·÷×ÓÃ©,8,9,8,9,NA,Poaceae,CB
Calamagrostis epigeios,·÷×ÓÃ©,5,9,NA,NA,Calamagrostis,Poaceae,CB
Calamagrostis kengii,¶«±±·÷×ÓÃ©,7,8,NA,NA,Calamagrostis,Poaceae,CB
Calamagrostis macrolepis,´ó·÷×ÓÃ©,7,9,NA,NA,NA,Poaceae,CB
Calamagrostis pseudophragmites,¼ÙÎ­·÷×ÓÃ©,7,9,NA,NA,Calamagrostis,Poaceae,CB
Caldesia parnassifolia,ÔóÌ¦²İ,5,10,5,10,NA,Alismataceae,CB
Calla palustris,Ë®Óó,6,7,8,8,NA,Araceae,CB
Callistephus chinensis,´ä¾Õ,5,10,5,10,NA,Asteraceae,CB
Callitriche hermaphroditica,ÏßÒ¶Ë®Âí³İ,NA,NA,NA,NA,NA,Callitrichaceae,CB
Callitriche palustris,Ë®Âí³İ,NA,NA,NA,NA,NA,Callitrichaceae,CB
Callitriche palustris var. elegans,¶«±±Ë®Âí³İ,NA,NA,NA,NA,NA,Callitrichaceae,CB
Caltha natans,°×»¨Â¿Ìã²İ,7,7,NA,NA,Caltha,Ranunculaceae,CB
Caltha palustris,Â¿Ìã²İ,5,9,6,10,Caltha,Ranunculaceae,CB
Caltha palustris var. membranacea,Ä¤Ò¶Â¿Ìã²İ,NA,NA,NA,NA,NA,Ranunculaceae,CB
Caltha palustris var. sibirica,Èı½ÇÒ¶Â¿Ìã²İ,NA,NA,NA,NA,NA,Ranunculaceae,CB
Calystegia pellita,ÌÙ³¤Ãç,NA,NA,NA,NA,NA,Convolvulaceae,CB
Calystegia pubescens,ÈáÃ«´òÍë»¨,NA,NA,NA,NA,NA,Convolvulaceae,CB
Calystegia sepium subsp. spectabilis,Å·Ğı»¨,NA,NA,NA,NA,NA,Convolvulaceae,CB
Camelina microcarpa,Ğ¡¹ûÑÇÂéÜù,4,5,5,8,Camelina,Brassicaceae,CB
Camelina sativa,ÑÇÂéÜù,5,6,NA,NA,NA,Brassicaceae,CB
Campanula glomerata,±±½®·çÁå²İ,7,9,NA,NA,Campanula,Campanulaceae,CB
Campanula glomerata subsp. cephalotes,¾Û»¨·çÁå²İ,NA,NA,NA,NA,NA,Campanulaceae,CB
Campanula punctata,×Ï°ß·çÁå²İ,6,9,9,10,Campanula,Campanulaceae,CB
Caragana arborescens,Ê÷½õ¼¦¶ù,5,6,8,9,NA,Fabaceae,WD
Caragana fruticosa,¼«¶«½õ¼¦¶ù,6,6,7,7,NA,Fabaceae,WD
Caragana microphylla,Ğ¡Ò¶½õ¼¦¶ù,5,6,7,8,NA,Fabaceae,WD
Caragana ussuriensis,ÎÚËÕÀï½õ¼¦¶ù,5,6,7,8,Caragana,Fabaceae,WD
Cardamine komarovii,Òí±úËéÃ×Üù,NA,NA,6,6,NA,Brassicaceae,CB
Cardamine leucantha,°×»¨ËéÃ×Üù,4,7,6,8,Cardamine,Brassicaceae,CB
Cardamine lyrata,Ë®ÌïËéÃ×Üù,4,6,5,7,Cardamine,Brassicaceae,CB
Cardamine parviflora,Ğ¡»¨ËéÃ×Üù,5,6,6,7,NA,Brassicaceae,CB
Cardamine pratensis,²İµéËéÃ×Üù,5,7,6,8,Cardamine,Brassicaceae,CB
Cardamine prorepens,¸¡Ë®ËéÃ×Üù,6,7,7,8,Cardamine,Brassicaceae,CB
Cardamine trifida,Ï¸Ò¶ËéÃ×Üù,5,6,6,7,Cardamine,Brassicaceae,CB
Carduus crispus,Ë¿Ã«·ÉÁ®,4,10,4,10,NA,Asteraceae,CB
Carduus nutans,·ÉÁ®,6,10,6,10,Carduus,Asteraceae,CB
Carex amgunensis,ÇòËëŞ·²İ,5,6,5,6,Carex,Cyperaceae,CB
Carex angarae,Ô²ËëŞ·²İ,6,8,6,8,NA,Cyperaceae,CB
Carex aperta,ÑÇÃÀŞ·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex appendiculata,»ÒÂöŞ·²İ,6,7,6,7,NA,Cyperaceae,CB
Carex appendiculata var. sacculiformis,Ğ¡ÄÒ»ÒÂöŞ·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex arnellii,Âé¸ùŞ·²İ,5,6,5,6,Carex,Cyperaceae,CB
Carex bohemica,É¯Ş·²İ,7,7,7,7,Carex,Cyperaceae,CB
Carex borealihinganica,±±ĞË°²Ş·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex bostrychostigma,¾íÖùÍ·Ş·²İ,5,7,5,7,Carex,Cyperaceae,CB
Carex breviculmis,ÇàÂÌŞ·²İ,3,6,3,6,Carex,Cyperaceae,CB
Carex caespitosa,´ÔŞ·²İ,6,7,6,7,Carex,Cyperaceae,CB
Carex callitrichos,ÑòĞë²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex callitrichos var. nana,°«´ÔŞ·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex capillaris,Ï¸¸ÑŞ·²İ,6,7,6,7,Carex,Cyperaceae,CB
Carex capricornis,¹­à¹Ş·²İ,5,8,5,8,Carex,Cyperaceae,CB
Carex chinganensis,ĞË°²Ş·²İ,6,7,6,7,NA,Cyperaceae,CB
Carex cinerascens,»Ò»¯Ş·²İ,4,5,4,5,Carex,Cyperaceae,CB
Carex dailingensis,´øÁëŞ·²İ,NA,NA,7,8,NA,Cyperaceae,CB
Carex dispalata,Öå¹ûŞ·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex disperma,¶ş×ÑŞ·²İ,6,7,6,7,NA,Cyperaceae,CB
Carex drymophila,Ò°óÒŞ·²İ,6,8,6,8,Carex,Cyperaceae,CB
Carex drymophila var. abbreviata,ºÚË®Ş·²İ,6,7,6,7,NA,Cyperaceae,CB
Carex duriuscula,´ç²İ,4,6,4,6,Carex,Cyperaceae,CB
Carex duriuscula subsp. rigescens,°×Ó±Ş·²İ,4,6,4,6,NA,Cyperaceae,CB
Carex egena,ÉÙÄÒŞ·²İ,5,6,5,6,Carex,Cyperaceae,CB
Carex eleusinoides,ó¬ó°Ş·²İ,8,9,8,9,Carex,Cyperaceae,CB
Carex eremopyroides,ÀëËëŞ·²İ,5,7,5,7,Carex,Cyperaceae,CB
Carex erythrobasis,ºìÇÊŞ·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex glaucaeformis,Ã×ÖùŞ·²İ,5,6,5,6,Carex,Cyperaceae,CB
Carex globularis,Óñô¢Ş·²İ,6,8,6,8,Carex,Cyperaceae,CB
Carex gotoi,²æ³İŞ·²İ,5,6,5,6,Carex,Cyperaceae,CB
Carex heterolepis,ÒìÁÛŞ·²İ,4,7,4,7,NA,Cyperaceae,CB
Carex heterostachya,ÒìËëŞ·²İ,4,6,4,6,NA,Cyperaceae,CB
Carex humida,ÊªŞ·²İ,6,7,6,7,Carex,Cyperaceae,CB
Carex hypochlora,ÂÌÄÒŞ·²İ,5,6,5,6,NA,Cyperaceae,CB
Carex kirganica,ÏÔÂöŞ·²İ,6,7,6,7,Carex,Cyperaceae,CB
Carex kirinensis,¼ªÁÖŞ·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex kobomugi,É¸²İ,6,9,6,9,Carex,Cyperaceae,CB
Carex korshinskyi,»ÆÄÒŞ·²İ,7,9,7,9,Carex,Cyperaceae,CB
Carex laevissima,¼Ù¼â×ìŞ·²İ,6,8,6,8,Carex,Cyperaceae,CB
Carex lanceolata,´óÅûÕëŞ·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex lasiocarpa,Ã«Ş·²İ,6,7,6,7,Carex,Cyperaceae,CB
Carex latisquamea,¿íÁÛŞ·²İ,4,5,4,5,Carex,Cyperaceae,CB
Carex leiorhyncha,¼â×ìŞ·²İ,6,7,6,7,Carex,Cyperaceae,CB
Carex lithophila,¶şÖùŞ·²İ,5,6,5,6,Carex,Cyperaceae,CB
Carex loliacea,¼äËëŞ·²İ,NA,NA,5,5,NA,Cyperaceae,CB
Carex longerostrata,³¤×ìŞ·²İ,5,6,5,6,Carex,Cyperaceae,CB
Carex maackii,ÂÑ¹ûŞ·²İ,5,6,5,6,Carex,Cyperaceae,CB
Carex maorshanica,Ã±¶ùÉ½Ş·²İ,NA,NA,6,6,NA,Cyperaceae,CB
Carex meyeriana,ÎÚÀ­²İ,6,7,6,7,Carex,Cyperaceae,CB
Carex micrantha,»¬¾¥Ş·²İ,NA,NA,5,6,NA,Cyperaceae,CB
Carex mollissima,±úŞ·²İ,7,8,7,8,Carex,Cyperaceae,CB
Carex nervata,½Ø×ìŞ·²İ,6,7,6,7,Carex,Cyperaceae,CB
Carex neurocarpa,Òí¹ûŞ·²İ,6,8,6,8,Carex,Cyperaceae,CB
Carex obtusata,±±Ş·²İ,NA,NA,8,8,NA,Cyperaceae,CB
Carex onoei,ÕëÒ¶Ş·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex orthostachys,Ö±ËëŞ·²İ,5,7,5,7,NA,Cyperaceae,CB
Carex pallida,ğàÄÒŞ·²İ,7,8,7,8,NA,Cyperaceae,CB
Carex pediformis,±ú×´Ş·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex peiktusani,°×Í·É½Ş·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex pilosa,Ã«ÔµŞ·²İ,4,5,4,5,Carex,Cyperaceae,CB
Carex pilosa var. auriculata,´ÌÃ«ÔµŞ·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex planiculmis,±â¸ÑŞ·²İ,4,8,4,8,Carex,Cyperaceae,CB
Carex platysperma var. sungareensis,ËÉ»¨½­Ş·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex pseudo-curaica,Æ¯·¤Ş·²İ,NA,NA,6,6,NA,Cyperaceae,CB
Carex quadriflora,ËÄ»¨Ş·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex raddei,×¶ÄÒŞ·²İ,6,7,6,7,Carex,Cyperaceae,CB
Carex rara,ËÉÒ¶Ş·²İ,4,5,4,5,Carex,Cyperaceae,CB
Carex remotiuscula,Ë¿ÒıŞ·²İ,6,7,6,7,Carex,Cyperaceae,CB
Carex reptabunda,×ß¾¥Ş·²İ,5,7,5,7,Carex,Cyperaceae,CB
Carex rhynchophysa,´óËëŞ·²İ,6,7,6,7,NA,Cyperaceae,CB
Carex rostrata,»ÒÖêŞ·²İ,6,7,6,7,NA,Cyperaceae,CB
Carex rugulosa,´ÖÂöŞ·²İ,6,7,6,7,Carex,Cyperaceae,CB
Carex schmidtii,ÁöÄÒŞ·²İ,6,7,6,7,NA,Cyperaceae,CB
Carex siderosticta,¿íÒ¶Ş·²İ,4,5,4,5,Carex,Cyperaceae,CB
Carex sparsiflora var. petersii,´óÉÙ»¨Ş·²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Carex subebracteata,Ğ¡°úÒ¶Ş·²İ,6,6,6,6,Carex,Cyperaceae,CB
Carex tenuiflora,Ï¸»¨Ş·²İ,7,7,7,7,NA,Cyperaceae,CB
Carex tenuiformis,Ï¸ĞÎŞ·²İ,6,7,6,7,Carex,Cyperaceae,CB
Carex tuminensis,Í¼ÃÇŞ·²İ,6,9,6,9,Carex,Cyperaceae,CB
Carex uda,´óÕëŞ·²İ,6,7,6,7,Carex,Cyperaceae,CB
Carex ulobasis,¾íÒ¶Ş·²İ,5,7,5,7,Carex,Cyperaceae,CB
Carex ussuriensis,ÎÚËÕÀïŞ·²İ,6,7,6,7,Carex,Cyperaceae,CB
Carex vesicaria,ÕÍÄÒŞ·²İ,5,7,5,7,Carex,Cyperaceae,CB
Carex yamatsutana,É½ÁÖŞ·²İ,6,7,6,7,Carex,Cyperaceae,CB
Carpesium triste,°µ»¨½ğÍÚ¶ú,NA,NA,NA,NA,NA,Asteraceae,CB
Carpinus cordata,Ç§½ïÓÜ,NA,NA,NA,NA,NA,Betulaceae,WD
Castilleja pallida,»ğÑæ²İ,6,8,NA,NA,Castilleja,Scrophulariaceae,CB
Catalpa ovata,è÷,NA,NA,NA,NA,NA,Bignoniaceae,WD
Caulophyllum robustum,ºìÃ«Ê¿,5,6,7,9,Caulophyllum,Berberidaceae,CB
Celastrus flagellaris,´Ì°úÄÏÉßÌÙ,4,5,8,9,Celastrus,Celastraceae,WD
Celastrus orbiculatus,ÄÏÉßÌÙ,5,6,7,10,NA,Celastraceae,WD
Cerastium arvense subsp. strictum,¾í¶ú,5,6,7,8,NA,Caryophyllaceae,CB
Cerastium fontanum subsp. vulgare,´ØÉúÈª¾í¶ú,5,6,6,7,NA,Caryophyllaceae,CB
Cerastium pauciflorum var. oxalidiflorum,Ã«Èï¾í¶ú,5,7,7,8,NA,Caryophyllaceae,CB
Cerasus humilis,Å·Àî,4,5,6,10,NA,Rosaceae,WD
Cerasus maximowiczii,ºÚÓ£ÌÒ,6,6,9,9,Cerasus,Rosaceae,WD
Cerasus serrulata,É½Ó£»¨,4,5,6,7,Cerasus,Rosaceae,WD
Cerasus tomentosa,Ã«Ó£ÌÒ,4,5,6,9,NA,Rosaceae,WD
Ceratophyllum demersum,½ğÓãÔå,6,7,8,10,NA,Ceratophyllaceae,CB
Ceratophyllum muricatum subsp. kossinskyi,´Ö²Ú½ğÓãÔå,NA,NA,9,9,NA,Ceratophyllaceae,CB
Ceratophyllum platyacanthum subsp. oryzetorum,Îå´Ì½ğÓãÔå,NA,NA,9,11,NA,Ceratophyllaceae,CB
Chamaedaphne calyculata,µØ¹ğ,6,6,7,7,Chamaedaphne,Ericaceae,WD
Chamaerhodos canescens,»ÒÃ«µØÇ¾Ş±,6,8,8,10,Chamaerhodos,Rosaceae,CB
Chamaerhodos erecta,µØÇ¾Ş±,6,8,6,8,Chamaerhodos,Rosaceae,CB
Chamerion angustifolium,ÁøÀ¼,6,9,8,10,NA,Onagraceae,CB
Chamerion angustifolium subsp. circumvagum,Ã«ÂöÁøÀ¼,6,9,7,10,NA,Onagraceae,CB
Chelidonium majus,°×Çü²Ë,4,9,4,9,NA,Papaveraceae,CB
Chenopodium acuminatum,¼âÍ·Ò¶Ş¼,6,7,8,9,NA,Chenopodiaceae,CB
Chenopodium bryoniifolium,ÁâÒ¶Ş¼,NA,NA,NA,NA,NA,Chenopodiaceae,CB
Chenopodium urbicum subsp. sinicum,¶«ÑÇÊĞŞ¼,7,10,7,10,NA,Chenopodiaceae,CB
Chloranthus japonicus,ÒøÏß²İ,4,5,5,7,Chloranthus,Chloranthaceae,CB
Chosenia arbutifolia,×êÌìÁø,5,5,6,6,NA,Salicaceae,WD
Chrysanthemum chanetii,Ğ¡ºì¾Õ,7,10,7,10,NA,Asteraceae,CB
Chrysanthemum naktongense,Ğ¨Ò¶¾Õ,7,8,NA,NA,NA,Asteraceae,CB
Chrysanthemum zawadskii,×Ï»¨Ò°¾Õ,7,9,7,9,NA,Asteraceae,CB
Chrysosplenium flagelliferum,Âû½ğÑü,5,7,5,7,Chrysosplenium,Saxifragaceae,CB
Chrysosplenium lectus-cochleae,ÁÖ½ğÑü,5,8,5,8,Chrysosplenium,Saxifragaceae,CB
Chrysosplenium pilosum,Ã«½ğÑü,4,6,4,6,Chrysosplenium,Saxifragaceae,CB
Chrysosplenium pilosum var. valdepilosum,ÈáÃ«½ğÑü,NA,NA,NA,NA,NA,Saxifragaceae,CB
Chrysosplenium ramosum,¶àÖ¦½ğÑü,5,8,5,8,Chrysosplenium,Saxifragaceae,CB
Chrysosplenium serreanum,ÎåÌ¨½ğÑü,5,7,5,7,Chrysosplenium,Saxifragaceae,CB
Chrysosplenium sinicum,ÖĞ»ª½ğÑü,4,8,4,8,Chrysosplenium,Saxifragaceae,CB
Cicuta virosa,¶¾ÇÛ,7,8,7,8,Cicuta,Apiaceae,CB
Cimicifuga dahurica,ĞË°²ÉıÂé,7,8,8,9,NA,Ranunculaceae,CB
Cimicifuga foetida,ÉıÂé,7,9,8,10,NA,Ranunculaceae,CB
Cimicifuga heracleifolia,´óÈıÒ¶ÉıÂé,8,9,9,10,NA,Ranunculaceae,CB
Cimicifuga simplex,µ¥ËëÉıÂé,8,9,9,10,NA,Ranunculaceae,CB
Cinna latifolia,µ¥Èï²İ,7,9,7,9,Cinna,Poaceae,CB
Circaea alpina,¸ßÉ½Â¶Öé²İ,6,9,7,9,NA,Onagraceae,CB
Circaea alpina subsp. caulescens,ÉîÉ½Â¶Öé²İ,6,9,7,9,NA,Onagraceae,CB
Circaea canadensis subsp. quadrisulcata,Ë®Öé²İ,6,8,7,9,NA,Onagraceae,CB
Circaea cordata,Â¶Öé²İ,6,8,7,9,NA,Onagraceae,CB
Cirsium maackii,Ò°¼»,6,9,6,9,NA,Asteraceae,CB
Cirsium pendulum,ÑÌ¹Ü¼»,6,9,6,9,Cirsium,Asteraceae,CB
Cirsium schantarense,ÁÖ¼»,6,9,6,9,Cirsium,Asteraceae,CB
Cirsium setosum,´Ì¶ù²Ë,5,9,5,9,Cirsium,Asteraceae,CB
Cirsium vlassovianum,ÈŞ±³¼»,5,9,5,9,Cirsium,Asteraceae,CB
Clausia trichosepala,Ã«İàÏã½æ,5,8,5,8,Clausia,Brassicaceae,CB
Cleistogenes hackelii,³¯ÑôÒş×Ó²İ,7,11,7,11,Cleistogenes,Poaceae,CB
Cleistogenes hackelii var. nakaii,¿íÒ¶Òş×Ó²İ,NA,NA,NA,NA,NA,Poaceae,CB
Cleistogenes polyphylla,¶àÒ¶Òş×Ó²İ,7,10,7,10,Cleistogenes,Poaceae,CB
Cleistogenes squarrosa,²ÚÒş×Ó²İ,7,9,7,9,Cleistogenes,Poaceae,CB
Clematis brevicaudata,¶ÌÎ²ÌúÏßÁ«,7,9,9,10,Clematis,Ranunculaceae,WD
Clematis fusca,ºÖÃ«ÌúÏßÁ«,6,7,8,9,Clematis,Ranunculaceae,CB
Clematis fusca var. violacea,×Ï»¨ÌúÏßÁ«,NA,NA,NA,NA,NA,Ranunculaceae,CB
Clematis hexapetala,ÃŞÍÅÌúÏßÁ«,6,8,7,10,Clematis,Ranunculaceae,CB
Clematis macropetala,³¤°êÌúÏßÁ«,7,7,8,8,Clematis,Ranunculaceae,WD
Clematis serratifolia,³İÒ¶ÌúÏßÁ«,8,8,9,10,Clematis,Ranunculaceae,WD
Clematis sibirica,Î÷²®ÀûÑÇÌúÏßÁ«,6,7,7,8,NA,Ranunculaceae,WD
Clematis sibirica var. ochotensis,°ëÖÓÌúÏßÁ«,5,6,7,8,NA,Ranunculaceae,WD
Clematis terniflora,Ô²×¶ÌúÏßÁ«,6,8,8,11,NA,Ranunculaceae,WD
Clematis terniflora var. mandshurica,À±Ş¤ÌúÏßÁ«,6,8,7,9,NA,Ranunculaceae,WD
Clinopodium urticifolium,ÂéÒ¶·çÂÖ²Ë,6,8,8,10,NA,Lamiaceae,CB
Clintonia udensis,Æß½î¹½,5,6,7,10,Clintonia,Liliaceae,CB
Cnidium salinum,¼îÉß´²,7,8,8,9,Cnidium,Apiaceae,CB
Codonopsis lanceolata,ÑòÈé,7,8,7,8,NA,Campanulaceae,CB
Codonopsis pilosula,µ³²Î,7,10,7,10,NA,Campanulaceae,CB
Codonopsis ussuriensis,È¸°ßµ³²Î,7,8,NA,NA,Codonopsis,Campanulaceae,CB
Coeloglossum viride,°¼ÉàÀ¼,6,8,9,10,NA,Orchidaceae,CB
Coelopleurum saxatile,¸ßÉ½ÇÛ,7,8,8,9,NA,Apiaceae,CB
Comarum palustre,ÕÓÎ¯Áê²Ë,5,8,7,10,Comarum,Rosaceae,CB
Commelina communis,Ñ¼õÅ²İ,NA,NA,NA,NA,NA,Commelinaceae,CB
Convallaria majalis,ÁåÀ¼,5,6,7,9,NA,Liliaceae,CB
Convolvulus ammannii,Òø»ÒĞı»¨,NA,NA,NA,NA,NA,Convolvulaceae,CB
Conyza canadensis,Ğ¡Åî²İ,5,9,NA,NA,NA,Asteraceae,CB
Corispermum chinganicum,ĞË°²³æÊµ,6,8,6,8,Corispermum,Chenopodiaceae,CB
Corispermum confertum,ÃÜËë³æÊµ,7,8,7,8,Corispermum,Chenopodiaceae,CB
Corispermum elongatum,³¤Ëë³æÊµ,7,9,7,9,Corispermum,Chenopodiaceae,CB
Corispermum macrocarpum,´ó¹û³æÊµ,7,9,7,9,Corispermum,Chenopodiaceae,CB
Corispermum puberulum,ÈíÃ«³æÊµ,7,9,7,9,Corispermum,Chenopodiaceae,CB
Corispermum retortum,Å¤¹û³æÊµ,7,9,7,9,Corispermum,Chenopodiaceae,CB
Corispermum stauntonii,»ª³æÊµ,7,9,7,9,Corispermum,Chenopodiaceae,CB
Corispermum stenolepis,Ï¸°ú³æÊµ,8,9,8,9,Corispermum,Chenopodiaceae,CB
Cornus alba,ºìÈğÄ¾,6,7,8,10,NA,Cornaceae,WD
Corydalis caudata,Ğ¡Ò©°Ëµ©×Ó,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis fumariifolia,İÀÒ¶ÑÓºúË÷,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis gigantea,¾Ş×ÏİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis ochotensis,»Æ×ÏİÀ,6,9,6,9,Corydalis,Papaveraceae,CB
Corydalis pallida,»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis raddeana,Ğ¡»Æ×ÏİÀ,6,10,6,10,Corydalis,Papaveraceae,CB
Corydalis repens,È«Ò¶ÑÓºúË÷,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis repens var. watanabei,½Ç°êÑÓºúË÷,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis sibirica,±±×ÏİÀ,6,9,6,9,Corydalis,Papaveraceae,CB
Corydalis speciosa,Öé¹û»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis turtschaninovii,³İ°êÑÓºúË÷,NA,NA,NA,NA,NA,Papaveraceae,CB
Corylus heterophylla,é»,NA,NA,NA,NA,NA,Betulaceae,WD
Corylus mandshurica,Ã«é»,NA,NA,NA,NA,NA,Betulaceae,WD
Corylus mandshurica f. glandulosa,ÏÙÃ«Ã«é»,NA,NA,NA,NA,NA,Betulaceae,WD
Cotoneaster melanocarpus,ºÚ¹û–Õ×Ó,5,6,8,9,Cotoneaster,Rosaceae,WD
Cotoneaster multiflorus,Ë®–Õ×Ó,5,6,8,9,NA,Rosaceae,WD
Crataegus dahurica,¹âÒ¶É½é«,5,5,8,8,Crataegus,Rosaceae,WD
Crataegus maximowiczii,Ã«É½é«,5,6,8,9,NA,Rosaceae,WD
Crataegus pinnatifida,É½é«,5,6,9,10,NA,Rosaceae,WD
Crataegus pinnatifida var. psilosa,ÎŞÃ«É½é«,NA,NA,NA,NA,NA,Rosaceae,WD
Crataegus sanguinea,ÁÉÄşÉ½é«,5,6,7,8,Crataegus,Rosaceae,WD
Crepis crocea,±±·½»¹Ñô²Î,5,8,5,8,Crepis,Asteraceae,CB
Cuscuta europaea,Å·ÖŞİËË¿×Ó,NA,NA,NA,NA,NA,Convolvulaceae,CB
Cymbaria daurica,´ïÎÚÀïĞ¾°ú,NA,NA,NA,NA,NA,Scrophulariaceae,CB
Cynanchum acuminatifolium,³±·ç²İ,NA,NA,NA,NA,NA,Asclepiadaceae,CB
Cynanchum acutum subsp. sibiricum,êªÒ¶¶ìÈŞÌÙ,5,8,8,12,NA,Asclepiadaceae,CB
Cynanchum amplexicaule,ºÏÕÆÏû,5,9,7,9,Cynanchum,Asclepiadaceae,CB
Cynanchum atratum,°×Ş±,4,8,6,8,Cynanchum,Asclepiadaceae,CB
Cynanchum paniculatum,Ğì³¤Çä,5,7,9,12,NA,Asclepiadaceae,CB
Cynanchum purpureum,×Ï»¨¶ìÈŞÌÙ,5,6,6,6,Cynanchum,Asclepiadaceae,CB
Cynanchum thesioides,µØÉÒ¹Ï,3,8,8,10,Cynanchum,Asclepiadaceae,WD
Cynanchum volubile,Âû°×Ç°,6,9,8,12,Cynanchum,Asclepiadaceae,CB
Cynanchum wilfordii,¸ôÉ½Ïû,5,9,7,10,Cynanchum,Asclepiadaceae,CB
Cynoglossum divaricatum,´ó¹ûÁğÁ§²İ,6,7,8,8,Cynoglossum,Boraginaceae,CB
Cyperus compressus,±âËëÉ¯²İ,7,12,7,12,NA,Cyperaceae,CB
Cyperus fuscus,ºÖËëÉ¯²İ,7,10,7,10,Cyperus,Cyperaceae,CB
Cyperus glomeratus,Í·×´ËëÉ¯²İ,6,10,6,10,NA,Cyperaceae,CB
Cyperus michelianus,ĞıÁÛÉ¯²İ,6,9,6,9,Cyperus,Cyperaceae,CB
Cyperus orthostachyus,ÈıÂÖ²İ,8,10,8,10,Cyperus,Cyperaceae,CB
Cyperus orthostachyus var. longibracteatus,³¤°úÈıÂÖ²İ,8,9,NA,NA,NA,Cyperaceae,CB
Cypripedium calceolus,è¼À¼,6,7,NA,NA,Cypripedium,Orchidaceae,CB
Cypripedium guttatum,×Ïµãè¼À¼,5,7,8,9,Cypripedium,Orchidaceae,CB
Cypripedium macranthum,´ó»¨è¼À¼,6,7,8,9,Cypripedium,Orchidaceae,CB
Czernaevia laevigata,ÁøÒ¶ÇÛ,7,8,9,10,NA,Apiaceae,CB
Deinostema violacea,ÔóŞ¬½·,NA,NA,NA,NA,NA,Scrophulariaceae,CB
Delphinium grandiflorum,´äÈ¸,5,10,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium hsinganense,ĞË°²´äÈ¸»¨,6,7,NA,NA,Delphinium,Ranunculaceae,CB
Delphinium korshinskyanum,¶«±±¸ß´äÈ¸»¨,7,8,NA,NA,NA,Ranunculaceae,CB
Delphinium maackianum,¿í°ú´äÈ¸»¨,7,8,NA,NA,Delphinium,Ranunculaceae,CB
Deschampsia cespitosa,·¢²İ,7,9,7,9,Deschampsia,Poaceae,CB
Deutzia baroniana,¹³³İäÑÊè,4,5,9,10,Deutzia,Saxifragaceae,WD
Deutzia glabrata,¹âİàäÑÊè,6,7,8,9,Deutzia,Saxifragaceae,WD
Deutzia parviflora,Ğ¡»¨äÑÊè,5,6,8,10,NA,Saxifragaceae,WD
Deutzia parviflora var. amurensis,¶«±±äÑÊè,6,6,9,9,NA,Saxifragaceae,WD
Deyeuxia korotkyi,ĞË°²Ò°ÇàÃ©,8,8,NA,NA,NA,Poaceae,CB
Deyeuxia lapponica,Å·Ò°ÇàÃ©,7,8,NA,NA,NA,Poaceae,CB
Deyeuxia neglecta,Ğ¡»¨Ò°ÇàÃ©,8,9,8,9,NA,Poaceae,CB
Deyeuxia purpurea,´óÒ¶ÕÂ,7,8,NA,NA,NA,Poaceae,CB
Deyeuxia pyramidalis,Ò°ÇàÃ©,6,9,6,9,NA,Poaceae,CB
